,datetime,asset,sentiment_positive_total,sentiment_negative_total,dev_activity,dev_activity_change_30d,dev_activity_contributors_count,github_activity_contributors_count,marketcap_usd
212,2021-09-29 00:00:00+00:00,BNB,573.0983325839043,43.91240966320038,0.0,-1.0,0.0,3.0,61872678075.0
213,2021-09-30 00:00:00+00:00,BNB,532.164636015892,34.20047986507416,0.0,-1.0,0.0,2.0,65078675600.0
214,2021-10-01 00:00:00+00:00,BNB,276.7285421490669,36.55761218070984,0.0,-1.0,0.0,5.0,70893833854.0
215,2021-10-02 00:00:00+00:00,BNB,312.20945286750793,27.606859743595123,0.0,0.0,0.0,0.0,71979183952.0
216,2021-10-03 00:00:00+00:00,BNB,329.10046964883804,31.090325891971588,0.0,0.0,0.0,4.0,72384475442.0
217,2021-10-04 00:00:00+00:00,BNB,522.9738972783089,19.17066067457199,0.0,0.0,0.0,4.0,71584155969.0
218,2021-10-05 00:00:00+00:00,BNB,392.85956716537476,37.25582712888718,0.0,-1.0,0.0,5.0,74435300873.0
219,2021-10-06 00:00:00+00:00,BNB,409.759967982769,41.32815843820572,0.0,0.0,0.0,3.0,73207096124.0
220,2021-10-07 00:00:00+00:00,BNB,493.5460711121559,51.65012925863266,0.0,0.0,0.0,1.0,73772100893.0
221,2021-10-08 00:00:00+00:00,BNB,630.3059540390968,87.80612713098526,0.0,0.0,0.0,1.0,70466575273.0
222,2021-10-09 00:00:00+00:00,BNB,451.09882140159607,36.12374210357666,0.0,0.0,0.0,3.0,70878080193.0
223,2021-10-10 00:00:00+00:00,BNB,564.6691041588783,42.95543158054352,0.0,0.0,0.0,5.0,68107150217.0
224,2021-10-11 00:00:00+00:00,BNB,615.8414087891579,26.445249557495117,0.0,-1.0,0.0,2.0,69517303385.0
225,2021-10-12 00:00:00+00:00,BNB,911.5325943827629,49.02736830711365,0.0,0.0,0.0,1.0,74630567195.0
226,2021-10-13 00:00:00+00:00,BNB,775.8695941567421,63.33869379758835,0.0,0.0,0.0,1.0,79150456720.0
227,2021-10-14 00:00:00+00:00,BNB,775.6983471512794,87.28950381278992,0.0,0.0,0.0,1.0,79364447301.0
228,2021-10-15 00:00:00+00:00,BNB,1545.4447188973427,55.25567078590393,0.0,0.0,0.0,0.0,79646957974.0
229,2021-10-16 00:00:00+00:00,BNB,685.2006230950356,20.965383172035217,0.0,0.0,0.0,1.0,78291740271.0
230,2021-10-17 00:00:00+00:00,BNB,630.7807858586311,35.01086151599884,0.0,0.0,0.0,5.0,79129584115.0
231,2021-10-18 00:00:00+00:00,BNB,448.3169125318527,46.657532811164856,0.0,0.0,0.0,1.0,80917073472.0
232,2021-10-19 00:00:00+00:00,BNB,820.2462357878685,48.54390507936478,0.0,0.0,0.0,1.0,81423791416.0
233,2021-10-20 00:00:00+00:00,BNB,892.1557278037071,38.44414621591568,0.0,-1.0,0.0,1.0,83570766547.0
234,2021-10-21 00:00:00+00:00,BNB,629.3025034666061,58.27227187156677,0.0,-1.0,0.0,0.0,78606195340.0
235,2021-10-22 00:00:00+00:00,BNB,487.9272508621216,31.067664861679077,0.0,0.0,0.0,0.0,79838228572.0
236,2021-10-23 00:00:00+00:00,BNB,762.3877484202385,54.831140995025635,0.0,-1.0,0.0,0.0,81049752405.0
237,2021-10-24 00:00:00+00:00,BNB,1330.1819707751274,47.44221544265747,0.0,0.0,0.0,1.0,79502953197.0
238,2021-10-25 00:00:00+00:00,BNB,1125.3766810894012,28.169702291488647,0.0,-1.0,0.0,0.0,80839354325.0
239,2021-10-26 00:00:00+00:00,BNB,719.1206676959991,40.938054502010345,0.0,0.0,0.0,0.0,79735125437.0
240,2021-10-27 00:00:00+00:00,BNB,960.5466811060905,53.90178060531616,0.0,0.0,0.0,0.0,74895051000.0
241,2021-10-28 00:00:00+00:00,BNB,1102.4705746769905,87.51790404319763,0.0,0.0,0.0,0.0,82068758214.0
242,2021-10-29 00:00:00+00:00,BNB,1428.1663215756416,115.5449715256691,0.0,0.0,0.0,2.0,88341575257.0
243,2021-10-30 00:00:00+00:00,BNB,2778.966289818287,84.80701750516891,0.0,0.0,0.0,5.0,88057857876.0
244,2021-10-31 00:00:00+00:00,BNB,1204.931644976139,75.40050953626633,0.0,0.0,0.0,8.0,87464591883.0
245,2021-11-01 00:00:00+00:00,BNB,1115.4012715816498,124.81095081567764,0.0,0.0,0.0,7.0,91950123403.0
246,2021-11-02 00:00:00+00:00,BNB,1263.9063497185707,108.69099974632263,0.0,0.0,0.0,8.0,92482499526.0
247,2021-11-03 00:00:00+00:00,BNB,970.1583315730095,92.93564319610596,0.0,0.0,0.0,2.0,94839595201.0
248,2021-11-04 00:00:00+00:00,BNB,1401.3810288906097,89.16871774196625,0.0,0.0,0.0,3.0,93364822674.0
249,2021-11-05 00:00:00+00:00,BNB,1340.3181536197662,153.3021469116211,0.0,0.0,0.0,4.0,101523193207.0
250,2021-11-06 00:00:00+00:00,BNB,1351.4956383109093,100.82968896627426,0.0,0.0,0.0,4.0,106104537237.0
251,2021-11-07 00:00:00+00:00,BNB,1285.7209442853928,101.68820315599442,1.0,0.0,1.0,10.0,108496484780.0
252,2021-11-08 00:00:00+00:00,BNB,1705.8975563049316,63.567695677280426,1.0,0.0,1.0,6.0,109140493553.0
253,2021-11-09 00:00:00+00:00,BNB,2053.2943558096886,87.45388638973236,0.0,0.0,0.0,5.0,105950520458.0
254,2021-11-10 00:00:00+00:00,BNB,3461.6783025860786,121.56616276502609,0.0,0.0,0.0,8.0,102629087023.0
255,2021-11-11 00:00:00+00:00,BNB,2027.8809235095978,112.7647362947464,1.0,0.0,1.0,4.0,105066764551.0
256,2021-11-12 00:00:00+00:00,BNB,2741.957839846611,137.1557581424713,0.0,0.0,0.0,5.0,104524694777.0
257,2021-11-13 00:00:00+00:00,BNB,,,0.0,0.0,0.0,5.0,108425540243.0
258,2021-11-14 00:00:00+00:00,BNB,,,0.0,0.0,0.0,3.0,108573881514.0
259,2021-11-15 00:00:00+00:00,BNB,,,0.0,0.0,0.0,4.0,105593244417.0
260,2021-11-16 00:00:00+00:00,BNB,,,0.0,0.0,0.0,6.0,98383134422.0
261,2021-11-17 00:00:00+00:00,BNB,,,0.0,0.0,0.0,4.0,96426540285.0
262,2021-11-18 00:00:00+00:00,BNB,,,0.0,0.0,0.0,5.0,88777841988.0
263,2021-11-19 00:00:00+00:00,BNB,,,0.0,0.0,0.0,4.0,97000012441.0
264,2021-11-20 00:00:00+00:00,BNB,,,0.0,0.0,0.0,2.0,100721213324.0
265,2021-11-21 00:00:00+00:00,BNB,,,0.0,0.0,0.0,5.0,97627756571.0
266,2021-11-22 00:00:00+00:00,BNB,,,0.0,0.0,0.0,6.0,93263023437.0
267,2021-11-23 00:00:00+00:00,BNB,,,0.0,0.0,0.0,6.0,98652799496.0
268,2021-11-24 00:00:00+00:00,BNB,,,0.0,0.0,0.0,4.0,98552652289.0
269,2021-11-25 00:00:00+00:00,BNB,,,0.0,0.0,0.0,5.0,106539704085.0
270,2021-11-26 00:00:00+00:00,BNB,,,0.0,0.0,0.0,7.0,97603244497.0
271,2021-11-27 00:00:00+00:00,BNB,,,0.0,0.0,0.0,5.0,100136862348.0
272,2021-11-28 00:00:00+00:00,BNB,,,0.0,0.0,0.0,6.0,101976683739.0
273,2021-11-29 00:00:00+00:00,BNB,,,0.0,0.0,0.0,3.0,104135632934.0
274,2021-11-30 00:00:00+00:00,BNB,,,0.0,0.0,0.0,3.0,103862047714.0
275,2021-12-01 00:00:00+00:00,BNB,,,,0.0,,4.0,104746377981.0
276,2021-09-01 00:00:00+00:00,USDT,284.3200827240944,71.52189540863037,0.0,0.0,0.0,0.0,65621760343.0
277,2021-09-02 00:00:00+00:00,USDT,291.6258523464203,109.00535297393799,0.0,0.0,0.0,0.0,65773150089.0
278,2021-09-03 00:00:00+00:00,USDT,187.32523554563522,83.37645667791367,0.0,0.0,0.0,0.0,66504380620.0
279,2021-09-04 00:00:00+00:00,USDT,139.58036172389984,79.29037988185883,0.0,0.0,0.0,0.0,66800542675.0
280,2021-09-05 00:00:00+00:00,USDT,145.85081911087036,91.28260564804077,0.0,0.0,0.0,0.0,66796325582.0
281,2021-09-06 00:00:00+00:00,USDT,349.48520797491074,99.05142706632614,0.0,0.0,0.0,0.0,67476760357.0
282,2021-09-07 00:00:00+00:00,USDT,115.31472432613373,129.7467554807663,0.0,0.0,0.0,0.0,67574681964.0
283,2021-09-08 00:00:00+00:00,USDT,133.6736752986908,100.41205036640167,0.0,0.0,0.0,0.0,68641866579.0
284,2021-09-09 00:00:00+00:00,USDT,144.0404662489891,117.24092882871628,0.0,0.0,0.0,0.0,68555654589.0
285,2021-09-10 00:00:00+00:00,USDT,255.40130603313446,140.19485968351364,0.0,0.0,0.0,0.0,68371489554.0
286,2021-09-11 00:00:00+00:00,USDT,438.91801357269287,117.3229449391365,0.0,0.0,0.0,0.0,68357438259.0
287,2021-09-12 00:00:00+00:00,USDT,308.1255192756653,123.51072841882706,0.0,0.0,0.0,0.0,68319955758.0
288,2021-09-13 00:00:00+00:00,USDT,167.3077273964882,103.65320378541946,0.0,0.0,0.0,0.0,68276669007.0
289,2021-09-14 00:00:00+00:00,USDT,163.58519369363785,120.870760679245,0.0,0.0,0.0,0.0,68293871708.0
290,2021-09-15 00:00:00+00:00,USDT,87.67007392644882,111.96685975790024,0.0,0.0,0.0,0.0,68292662682.0
291,2021-09-16 00:00:00+00:00,USDT,113.67538386583328,89.10007387399673,0.0,0.0,0.0,0.0,68284536755.0
292,2021-09-17 00:00:00+00:00,USDT,121.7451394200325,94.61946129798889,0.0,0.0,0.0,0.0,68229975197.0
293,2021-09-18 00:00:00+00:00,USDT,129.02890819311142,96.40332514047623,0.0,0.0,0.0,0.0,68248097522.0
294,2021-09-19 00:00:00+00:00,USDT,93.53664898872375,78.81087970733643,0.0,0.0,0.0,0.0,68322670124.0
295,2021-09-20 00:00:00+00:00,USDT,186.03645437955856,143.79788780212402,0.0,0.0,0.0,0.0,68286770510.0
296,2021-09-21 00:00:00+00:00,USDT,153.7110956311226,153.6752690076828,0.0,0.0,0.0,0.0,68743562132.0
297,2021-09-22 00:00:00+00:00,USDT,127.25460004806519,61.751983523368835,0.0,0.0,0.0,0.0,68672329781.0
298,2021-09-23 00:00:00+00:00,USDT,136.45154017210007,65.65034240484238,0.0,0.0,0.0,0.0,68642677736.0
299,2021-09-24 00:00:00+00:00,USDT,137.19193482398987,73.8900676369667,0.0,0.0,0.0,0.0,68648982438.0
300,2021-09-25 00:00:00+00:00,USDT,108.85305905342102,56.72537571191788,0.0,0.0,0.0,0.0,68610768667.0
301,2021-09-26 00:00:00+00:00,USDT,162.23209828138351,73.46032732725143,0.0,0.0,0.0,0.0,68592692453.0
302,2021-09-27 00:00:00+00:00,USDT,155.7594192624092,84.84702974557877,0.0,0.0,0.0,0.0,68578183308.0
303,2021-09-28 00:00:00+00:00,USDT,171.07816404104233,72.4886047244072,0.0,0.0,0.0,0.0,68563533869.0
304,2021-09-29 00:00:00+00:00,USDT,143.23223847150803,67.68275117874146,0.0,0.0,0.0,0.0,68486858018.0
305,2021-09-30 00:00:00+00:00,USDT,151.3127790093422,90.71661049127579,0.0,0.0,0.0,0.0,68478158941.0
306,2021-10-01 00:00:00+00:00,USDT,154.52328091859818,87.46798938512802,0.0,0.0,0.0,0.0,68036169183.0
307,2021-10-02 00:00:00+00:00,USDT,130.86516869068146,56.387567579746246,0.0,0.0,0.0,0.0,68043373482.0
308,2021-10-03 00:00:00+00:00,USDT,107.0819263458252,52.03414750099182,0.0,0.0,0.0,0.0,68037739842.0
309,2021-10-04 00:00:00+00:00,USDT,165.36543607711792,55.07162308692932,0.0,0.0,0.0,0.0,68013044673.0
310,2021-10-05 00:00:00+00:00,USDT,191.21001827716827,55.47373586893082,0.0,0.0,0.0,0.0,68053975158.0
311,2021-10-06 00:00:00+00:00,USDT,156.6752708554268,101.27438604831696,0.0,0.0,0.0,0.0,68045603914.0
312,2021-10-07 00:00:00+00:00,USDT,334.5154467821121,274.09689116477966,0.0,0.0,0.0,0.0,68069571311.0
313,2021-10-08 00:00:00+00:00,USDT,272.95418697595596,189.0399460196495,0.0,0.0,0.0,0.0,68223008801.0
314,2021-10-09 00:00:00+00:00,USDT,164.63902723789215,108.70574104785919,0.0,0.0,0.0,0.0,68403339066.0
315,2021-10-10 00:00:00+00:00,USDT,161.66050773859024,78.66899740695953,0.0,0.0,0.0,0.0,68474173177.0
316,2021-10-11 00:00:00+00:00,USDT,187.7061180472374,109.65840619802475,0.0,0.0,0.0,0.0,68452149144.0
317,2021-10-12 00:00:00+00:00,USDT,185.54265820980072,105.59242898225784,0.0,0.0,0.0,0.0,68715693560.0
318,2021-10-13 00:00:00+00:00,USDT,215.91950178146362,75.34123820066452,0.0,0.0,0.0,0.0,68785721496.0
319,2021-10-14 00:00:00+00:00,USDT,202.24272400140762,71.81207710504532,0.0,0.0,0.0,0.0,68801425560.0
320,2021-10-15 00:00:00+00:00,USDT,274.1365891098976,137.4175882935524,0.0,0.0,0.0,0.0,68530894531.0
321,2021-10-16 00:00:00+00:00,USDT,209.49435943365097,131.15815252065659,0.0,0.0,0.0,0.0,68763846921.0
322,2021-10-17 00:00:00+00:00,USDT,203.6545585989952,72.80644708871841,0.0,0.0,0.0,0.0,69055366954.0
323,2021-10-18 00:00:00+00:00,USDT,150.44481855630875,111.87086343765259,0.0,0.0,0.0,0.0,69037389230.0
324,2021-10-19 00:00:00+00:00,USDT,183.94099456071854,115.21884095668793,0.0,0.0,0.0,0.0,69051159570.0
325,2021-10-20 00:00:00+00:00,USDT,344.74356043338776,127.27701711654663,0.0,0.0,0.0,0.0,69038991301.0
326,2021-10-21 00:00:00+00:00,USDT,133.75672179460526,89.5141670703888,0.0,0.0,0.0,0.0,69344665875.0
327,2021-10-22 00:00:00+00:00,USDT,171.41642087697983,86.83288097381592,0.0,0.0,0.0,0.0,69604690732.0
328,2021-10-23 00:00:00+00:00,USDT,381.49634659290314,91.60328084230423,0.0,0.0,0.0,0.0,69631360685.0
329,2021-10-24 00:00:00+00:00,USDT,162.65824389457703,77.2566801905632,0.0,0.0,0.0,0.0,69589618743.0
330,2021-10-25 00:00:00+00:00,USDT,335.2842499613762,77.27737706899643,0.0,0.0,0.0,0.0,69530658275.0
331,2021-10-26 00:00:00+00:00,USDT,104.07896500825882,98.00869733095169,0.0,0.0,0.0,0.0,69679506338.0
332,2021-10-27 00:00:00+00:00,USDT,122.84548026323318,138.82622861862183,0.0,0.0,0.0,0.0,69814305403.0
333,2021-10-28 00:00:00+00:00,USDT,255.25880199670792,161.16489428281784,0.0,0.0,0.0,0.0,70104033235.0
334,2021-10-29 00:00:00+00:00,USDT,176.74213290214539,157.45863318443298,0.0,0.0,0.0,0.0,70073573282.0
335,2021-10-30 00:00:00+00:00,USDT,182.37672293186188,149.52153825759888,0.0,0.0,0.0,0.0,70356560217.0
336,2021-10-31 00:00:00+00:00,USDT,176.37146377563477,112.26471507549286,0.0,0.0,0.0,0.0,70286558908.0
337,2021-11-01 00:00:00+00:00,USDT,313.50736862421036,156.5305866599083,0.0,0.0,0.0,0.0,70265729007.0
338,2021-11-02 00:00:00+00:00,USDT,249.86024272441864,130.79949259757996,0.0,0.0,0.0,0.0,70603256691.0
339,2021-11-03 00:00:00+00:00,USDT,266.41963720321655,130.01377481222153,0.0,0.0,0.0,0.0,71093956853.0
340,2021-11-04 00:00:00+00:00,USDT,560.8481186032295,133.6395777463913,0.0,0.0,0.0,0.0,71456885650.0
341,2021-11-05 00:00:00+00:00,USDT,268.40478551387787,153.79374462366104,0.0,0.0,0.0,0.0,71885804652.0
342,2021-11-06 00:00:00+00:00,USDT,245.39310812950134,92.92555564641953,0.0,0.0,0.0,0.0,71956744230.0
343,2021-11-07 00:00:00+00:00,USDT,210.93787437677383,133.29287713766098,0.0,0.0,0.0,0.0,72645304848.0
344,2021-11-08 00:00:00+00:00,USDT,175.14519530534744,127.86187934875488,0.0,0.0,0.0,0.0,72567454670.0
345,2021-11-09 00:00:00+00:00,USDT,248.9676512479782,157.09099304676056,0.0,0.0,0.0,0.0,73281103380.0
346,2021-11-10 00:00:00+00:00,USDT,361.381343960762,167.05037540197372,0.0,0.0,0.0,0.0,73816222082.0
347,2021-11-11 00:00:00+00:00,USDT,352.36670130491257,156.2879096865654,0.0,0.0,0.0,0.0,73906630908.0
348,2021-11-12 00:00:00+00:00,USDT,297.6348123550415,127.06675761938095,0.0,0.0,0.0,0.0,73868299503.0
349,2021-11-13 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,73922537749.0
350,2021-11-14 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,73886983973.0
351,2021-11-15 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,73975829727.0
352,2021-11-16 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,73811209881.0
353,2021-11-17 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,73766127378.0
354,2021-11-18 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,73759198736.0
355,2021-11-19 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,73043258986.0
356,2021-11-20 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,73072400756.0
357,2021-11-21 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,73150326011.0
358,2021-11-22 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,73119514152.0
359,2021-11-23 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,72502136298.0
360,2021-11-24 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,72476735179.0
361,2021-11-25 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,72572827709.0
362,2021-11-26 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,72576651402.0
363,2021-11-27 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,73201616333.0
364,2021-11-28 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,73130412910.0
365,2021-11-29 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,73159690252.0
366,2021-11-30 00:00:00+00:00,USDT,,,0.0,0.0,0.0,0.0,73326868495.0
367,2021-12-01 00:00:00+00:00,USDT,,,,0.0,,,73597111083.0
368,2021-09-01 00:00:00+00:00,SOL,1117.8713493943214,242.88438600301743,253.0,0.09523809523809534,37.0,217.0,32279142628.0
369,2021-09-02 00:00:00+00:00,SOL,590.3321371674538,329.65323185920715,219.0,-0.2525597269624573,36.0,189.0,37259468690.0
370,2021-09-03 00:00:00+00:00,SOL,1036.8129107356071,620.1652824878693,280.0,0.21739130434782616,31.0,151.0,42693513645.0
371,2021-09-04 00:00:00+00:00,SOL,658.1467304825783,359.4393443465233,154.0,-0.39607843137254906,26.0,130.0,40517769039.0
372,2021-09-05 00:00:00+00:00,SOL,501.0892270207405,247.16412377357483,70.0,-0.5930232558139534,21.0,149.0,41399255561.0
373,2021-09-06 00:00:00+00:00,SOL,836.3983683586121,398.87452894449234,120.0,0.25,25.0,174.0,47900300588.0
374,2021-09-07 00:00:00+00:00,SOL,1611.4037348628044,1026.6371721029282,258.0,4.48936170212766,39.0,189.0,50680710100.0
375,2021-09-08 00:00:00+00:00,SOL,1064.7633925676346,520.9456368684769,310.0,1.0,40.0,153.0,55944567504.0
376,2021-09-09 00:00:00+00:00,SOL,2203.515368938446,821.0628581643105,293.0,-0.05787781350482313,39.0,217.0,55154395898.0
377,2021-09-10 00:00:00+00:00,SOL,1630.3319838643074,450.88507348299026,634.0,1.4765625,64.0,213.0,52738113948.0
378,2021-09-11 00:00:00+00:00,SOL,1505.4322080612183,326.7433081269264,293.0,0.21576763485477168,48.0,164.0,52475356326.0
379,2021-09-12 00:00:00+00:00,SOL,990.5492525696754,307.6463322043419,260.0,0.23222748815165883,26.0,135.0,51204891389.0
380,2021-09-13 00:00:00+00:00,SOL,608.3631393909454,384.3845998644829,326.0,6.086956521739131,39.0,181.0,49682465101.0
381,2021-09-14 00:00:00+00:00,SOL,1401.4052239060402,1350.667190015316,273.0,11.409090909090908,40.0,176.0,46905809823.0
382,2021-09-15 00:00:00+00:00,SOL,969.9226443171501,1030.0934564471245,304.0,0.5670103092783505,38.0,194.0,47209150397.0
383,2021-09-16 00:00:00+00:00,SOL,655.0750564932823,385.1479523777962,491.0,1.012295081967213,49.0,154.0,45259139925.0
384,2021-09-17 00:00:00+00:00,SOL,502.2888568639755,318.7854026556015,282.0,1.0142857142857142,40.0,133.0,43810237551.0
385,2021-09-18 00:00:00+00:00,SOL,860.3776851296425,321.1716126203537,107.0,-0.6151079136690647,27.0,114.0,50219084924.0
386,2021-09-19 00:00:00+00:00,SOL,374.5583540201187,212.99645799398422,66.0,-0.762589928057554,21.0,114.0,45292491129.0
387,2021-09-20 00:00:00+00:00,SOL,369.5698480606079,177.2489132285118,335.0,6.444444444444445,31.0,114.0,39239569158.0
388,2021-09-21 00:00:00+00:00,SOL,396.0885036587715,144.71861028671265,406.0,15.916666666666668,44.0,110.0,36826034434.0
389,2021-09-22 00:00:00+00:00,SOL,431.8261901140213,119.59583020210266,367.0,0.37969924812030076,45.0,127.0,43948674199.0
390,2021-09-23 00:00:00+00:00,SOL,514.3473954796791,115.11970293521881,257.0,0.07531380753138084,40.0,118.0,44542468631.0
391,2021-09-24 00:00:00+00:00,SOL,428.1536788344383,77.60669928789139,300.0,1.542372881355932,51.0,118.0,41439741432.0
392,2021-09-25 00:00:00+00:00,SOL,319.6000043749809,79.42896407842636,275.0,0.0,37.0,101.0,40483409214.0
393,2021-09-26 00:00:00+00:00,SOL,363.15360790491104,91.15370124578476,238.0,25.444444444444443,33.0,98.0,40359412133.0
394,2021-09-27 00:00:00+00:00,SOL,437.6345239877701,121.94109117984772,399.0,4.465753424657534,43.0,125.0,40665406680.0
395,2021-09-28 00:00:00+00:00,SOL,485.65275824069977,107.01189398765564,347.0,3.7534246575342465,45.0,112.0,39121381241.0
396,2021-09-29 00:00:00+00:00,SOL,386.20517361164093,88.33116805553436,326.0,-0.14435695538057747,50.0,130.0,40274326399.0
397,2021-09-30 00:00:00+00:00,SOL,491.39422512054443,105.20415419340134,424.0,0.35897435897435903,55.0,126.0,41975552359.0
398,2021-10-01 00:00:00+00:00,SOL,618.4086292982101,155.5779944062233,152.0,-0.39920948616600793,34.0,98.0,48133442239.0
399,2021-10-02 00:00:00+00:00,SOL,817.9354894161224,132.25435584783554,94.0,-0.5707762557077626,25.0,87.0,50362758463.0
400,2021-10-03 00:00:00+00:00,SOL,487.7203849554062,137.88947957754135,84.0,-0.7,23.0,86.0,51403969859.0
401,2021-10-04 00:00:00+00:00,SOL,515.8527273535728,174.28269344568253,546.0,2.5454545454545454,48.0,121.0,49659370563.0
402,2021-10-05 00:00:00+00:00,SOL,487.02486115694046,145.3185504078865,288.0,3.114285714285714,53.0,119.0,48902559644.0
403,2021-10-06 00:00:00+00:00,SOL,525.2095214128494,132.86438935995102,205.0,0.7083333333333333,40.0,86.0,45922341980.0
404,2021-10-07 00:00:00+00:00,SOL,428.8471448421478,123.41894382238388,73.0,-0.7170542635658914,12.0,53.0,45995023049.0
405,2021-10-08 00:00:00+00:00,SOL,524.0489068031311,121.49430584907532,67.0,-0.7838709677419355,17.0,69.0,47593592988.0
406,2021-10-09 00:00:00+00:00,SOL,424.101920068264,91.44469439983368,34.0,-0.8839590443686007,11.0,80.0,46957713350.0
407,2021-10-10 00:00:00+00:00,SOL,481.9496327638626,128.93056565523148,24.0,-0.9621451104100947,8.0,58.0,44350090749.0
408,2021-10-11 00:00:00+00:00,SOL,523.4675264954567,98.0057110786438,42.0,-0.856655290102389,7.0,48.0,43418344986.0
409,2021-10-12 00:00:00+00:00,SOL,655.1599727272987,161.97486007213593,29.0,-0.8884615384615384,12.0,53.0,45806350192.0
410,2021-10-13 00:00:00+00:00,SOL,519.2812672257423,104.67119657993317,46.0,-0.8588957055214724,16.0,56.0,44438380256.0
411,2021-10-14 00:00:00+00:00,SOL,487.16717141866684,98.04379165172577,54.0,-0.8021978021978022,14.0,58.0,44950465986.0
412,2021-10-15 00:00:00+00:00,SOL,495.5340424776077,118.03999537229538,64.0,-0.7894736842105263,16.0,51.0,48823235028.0
413,2021-10-16 00:00:00+00:00,SOL,366.307240486145,66.5478926897049,17.0,-0.9653767820773931,6.0,51.0,47304541727.0
414,2021-10-17 00:00:00+00:00,SOL,311.4013037085533,60.00113034248352,15.0,-0.9468085106382979,7.0,53.0,47991515200.0
415,2021-10-18 00:00:00+00:00,SOL,325.5945696234703,78.27651745080948,31.0,-0.7102803738317758,16.0,48.0,47254003672.0
416,2021-10-19 00:00:00+00:00,SOL,306.4887132048607,56.524414241313934,47.0,-0.28787878787878785,14.0,46.0,46912067427.0
417,2021-10-20 00:00:00+00:00,SOL,406.5584515929222,79.78717523813248,76.0,-0.7731343283582089,17.0,50.0,52904574750.0
418,2021-10-21 00:00:00+00:00,SOL,400.15028631687164,133.98907059431076,44.0,-0.8916256157635468,18.0,45.0,57226164606.0
419,2021-10-22 00:00:00+00:00,SOL,508.58239233493805,233.05887067317963,24.0,-0.9346049046321526,5.0,20.0,59091364718.0
420,2021-10-23 00:00:00+00:00,SOL,339.2913048863411,107.89222317934036,15.0,-0.9416342412451362,2.0,5.0,59473993983.0
421,2021-10-24 00:00:00+00:00,SOL,802.7787016034126,123.17065697908401,2.0,-0.9933333333333333,2.0,17.0,60902871290.0
422,2021-10-25 00:00:00+00:00,SOL,490.1688719987869,165.08365321159363,1.0,-0.9963636363636363,1.0,3.0,63232871504.0
423,2021-10-26 00:00:00+00:00,SOL,926.9340333342552,108.92109274864197,0.0,-1.0,0.0,0.0,60161132950.0
424,2021-10-27 00:00:00+00:00,SOL,447.79376125335693,100.13112050294876,0.0,-1.0,0.0,0.0,55333662364.0
425,2021-10-28 00:00:00+00:00,SOL,377.60759484767914,106.11070793867111,0.0,-1.0,0.0,0.0,58672510570.0
426,2021-10-29 00:00:00+00:00,SOL,380.7856374979019,108.29319858551025,116.0,-0.6441717791411044,30.0,57.0,60301394604.0
427,2021-10-30 00:00:00+00:00,SOL,363.10147047042847,85.22383391857147,240.0,-0.4339622641509434,50.0,128.0,58865399788.0
428,2021-10-31 00:00:00+00:00,SOL,370.3178890943527,84.35392385721207,214.0,0.4078947368421053,50.0,127.0,61003141450.0
429,2021-11-01 00:00:00+00:00,SOL,420.1965120434761,110.78349405527115,490.0,4.212765957446808,82.0,183.0,61255124967.0
430,2021-11-02 00:00:00+00:00,SOL,629.6336646676064,135.10946452617645,403.0,3.7976190476190474,81.0,155.0,66278399298.0
431,2021-11-03 00:00:00+00:00,SOL,900.0096771717072,257.93372052907944,394.0,-0.2783882783882784,80.0,184.0,73130864696.0
432,2021-11-04 00:00:00+00:00,SOL,1136.4692873358727,265.85266441106796,529.0,0.8368055555555556,97.0,206.0,74482231058.0
433,2021-11-05 00:00:00+00:00,SOL,887.1871833205223,170.558218896389,372.0,0.8146341463414635,72.0,175.0,71196323358.0
434,2021-11-06 00:00:00+00:00,SOL,541.8594806194305,260.65128898620605,277.0,2.7945205479452055,70.0,166.0,77993805663.0
435,2021-11-07 00:00:00+00:00,SOL,674.6068089604378,449.3087572455406,364.0,4.432835820895522,60.0,206.0,75574730064.0
436,2021-11-08 00:00:00+00:00,SOL,1090.9473918676376,385.6683936715126,404.0,10.882352941176471,87.0,295.0,75198457438.0
437,2021-11-09 00:00:00+00:00,SOL,1239.4057896733284,264.51038670539856,486.0,19.25,104.0,305.0,72397587680.0
438,2021-11-10 00:00:00+00:00,SOL,1240.9968962073326,193.88858097791672,577.0,12.738095238095237,103.0,273.0,70752977716.0
