,datetime,asset,active_addresses_24h,exchange_balance,transaction_volume,velocity,bitmex_perpetual_funding_rate,price_usd_change_1d,marketcap_usd,daily_trading_volume_usd
342,2021-11-06 00:00:00+00:00,USDT,79588.0,9835100.155498005,4711293853.729863,2.9756808035558704,,-0.0001844398826672533,71956744230.0,65151095549.0
343,2021-11-07 00:00:00+00:00,USDT,79196.0,-225586654.246342,4374476221.575646,2.969095612409887,,9.999850892961071e-05,72645304848.0,55905241687.0
344,2021-11-08 00:00:00+00:00,USDT,97187.0,-66546315.43692987,10312353795.942522,3.1026231779909055,,-0.001047689661351825,72567454670.0,82548510715.0
345,2021-11-09 00:00:00+00:00,USDT,86239.0,-28517135.32606801,15103258596.637115,3.4143219566613494,,-0.00021381079996929397,73281103380.0,93002275939.0
346,2021-11-10 00:00:00+00:00,USDT,92997.0,-217560264.51678798,8475594717.84307,3.3814733693241443,,-0.0003570808440327422,73816222082.0,113809197171.0
347,2021-11-11 00:00:00+00:00,USDT,86789.0,-126883999.83144704,6271210581.223377,3.1564490374318406,,0.0004815745354769252,73906630908.0,83970826408.0
348,2021-11-12 00:00:00+00:00,USDT,87668.0,246129605.79449102,8170725834.987726,2.9179282462172567,,-0.00021235209283365641,73868299503.0,82883678293.0
349,2021-11-13 00:00:00+00:00,USDT,79602.0,,,,,0.0008271295942083867,73922537749.0,65797472687.0
350,2021-11-14 00:00:00+00:00,USDT,74592.0,,,,,-0.0005737120575352028,73886983973.0,54429579952.0
351,2021-11-15 00:00:00+00:00,USDT,77626.0,,,,,0.0003633908047193657,73975829727.0,64113625426.0
352,2021-11-16 00:00:00+00:00,USDT,96517.0,,,,,0.0003109507132035283,73811209881.0,98954557342.0
353,2021-11-17 00:00:00+00:00,USDT,82481.0,,,,,-0.0008636734917706335,73766127378.0,84478860409.0
354,2021-11-18 00:00:00+00:00,USDT,83774.0,,,,,-0.0002524030492609963,73759198736.0,95287465626.0
355,2021-11-19 00:00:00+00:00,USDT,81077.0,,,,,0.0008950767300288653,73043258986.0,82193745588.0
356,2021-11-20 00:00:00+00:00,USDT,66835.0,,,,,-0.0004201158501783153,73072400756.0,72417177800.0
357,2021-11-21 00:00:00+00:00,USDT,81596.0,,,,,0.0006050632835401526,73150326011.0,69057268195.0
358,2021-11-22 00:00:00+00:00,USDT,74049.0,,,,,-0.0005289447752946375,73119514152.0,79375135623.0
359,2021-11-23 00:00:00+00:00,USDT,79364.0,,,,,-0.0003053696962104224,72502136298.0,84196469142.0
360,2021-11-24 00:00:00+00:00,USDT,82939.0,,,,,-0.00042879834561526664,72476735179.0,88200167132.0
361,2021-11-25 00:00:00+00:00,USDT,82124.0,,,,,0.0006699042412243728,72572827709.0,93349274249.0
362,2021-11-26 00:00:00+00:00,USDT,85923.0,,,,,-0.00010973115884127527,72576651402.0,106740129710.0
363,2021-11-27 00:00:00+00:00,USDT,63407.0,,,,,0.0007984190199277208,73201616333.0,73666340601.0
364,2021-11-28 00:00:00+00:00,USDT,63037.0,,,,,-0.0009727028819248584,73130412910.0,73452340871.0
365,2021-11-29 00:00:00+00:00,USDT,73256.0,,,,,0.00027432434505492154,73159690252.0,73041134842.0
366,2021-11-30 00:00:00+00:00,USDT,77193.0,,,,,-0.00010382793005447866,73326868495.0,87396693339.0
367,2021-12-01 00:00:00+00:00,USDT,81211.0,,,,,6.294681181739925e-05,73597111083.0,80908197091.0
368,2021-09-01 00:00:00+00:00,SOL,,,,,,0.021365324979263134,32279142628.0,3974443896.0
369,2021-09-02 00:00:00+00:00,SOL,,,,,,0.1535270614273363,37259468690.0,5074399603.0
370,2021-09-03 00:00:00+00:00,SOL,,,,,,0.1426876233291261,42693513645.0,7526373837.0
371,2021-09-04 00:00:00+00:00,SOL,,,,,,-0.04982093916641128,40517769039.0,3970422964.0
372,2021-09-05 00:00:00+00:00,SOL,,,,,,0.022472657407243357,41399255561.0,2996918105.0
373,2021-09-06 00:00:00+00:00,SOL,,,,,,0.1556204622690669,47900300588.0,5774090688.0
374,2021-09-07 00:00:00+00:00,SOL,,,,,,0.05337976682089285,50680710100.0,17068643416.0
375,2021-09-08 00:00:00+00:00,SOL,,,,,,0.10333567438487679,55944567504.0,13187213606.0
376,2021-09-09 00:00:00+00:00,SOL,,,,,,-0.017324608458818003,55154395898.0,12676272744.0
377,2021-09-10 00:00:00+00:00,SOL,,,,,,-0.04190259743720903,52738113948.0,7087524572.0
378,2021-09-11 00:00:00+00:00,SOL,,,,,,-0.007052475998750252,52475356326.0,5367389010.0
379,2021-09-12 00:00:00+00:00,SOL,,,,,,-0.022727802454817314,51204891389.0,3012633094.0
380,2021-09-13 00:00:00+00:00,SOL,,,,,,-0.0301830116798254,49682465101.0,6437530449.0
381,2021-09-14 00:00:00+00:00,SOL,,,,,,-0.06601741257220939,46905809823.0,5799758794.0
382,2021-09-15 00:00:00+00:00,SOL,,,,,,0.005329460760854499,47209150397.0,3908939772.0
383,2021-09-16 00:00:00+00:00,SOL,,,,,,-0.040665825927222565,45259139925.0,3215168472.0
384,2021-09-17 00:00:00+00:00,SOL,,,,,,-0.03177994855708588,43810237551.0,4675731485.0
385,2021-09-18 00:00:00+00:00,SOL,,,,,,0.1481822123424732,50219084924.0,5415012910.0
386,2021-09-19 00:00:00+00:00,SOL,,,,,,-0.09945122496634407,45292491129.0,3350530308.0
387,2021-09-20 00:00:00+00:00,SOL,,,,,,-0.13437848481903714,39239569158.0,5623667250.0
388,2021-09-21 00:00:00+00:00,SOL,,,,,,-0.06193746731324068,36826034434.0,5243953819.0
389,2021-09-22 00:00:00+00:00,SOL,,,,,,0.19416288312009655,43948674199.0,4952222859.0
390,2021-09-23 00:00:00+00:00,SOL,,,,,,0.012733147514788268,44542468631.0,3392184996.0
391,2021-09-24 00:00:00+00:00,SOL,,,,,,-0.06978032557230496,41439741432.0,3852350632.0
392,2021-09-25 00:00:00+00:00,SOL,,,,,,-0.023397365632019884,40483409214.0,2037106949.0
393,2021-09-26 00:00:00+00:00,SOL,,,,,,-0.0025657824433983345,40359412133.0,2674182809.0
394,2021-09-27 00:00:00+00:00,SOL,,,,,,0.007579431840478268,40665406680.0,2867246888.0
395,2021-09-28 00:00:00+00:00,SOL,,,,,,-0.03945238342124102,39121381241.0,2422542861.0
396,2021-09-29 00:00:00+00:00,SOL,,,,,,0.029604780000064723,40274326399.0,2428105040.0
397,2021-09-30 00:00:00+00:00,SOL,,,,,,0.04125865498224379,41975552359.0,2244376110.0
398,2021-10-01 00:00:00+00:00,SOL,,,,,,0.14720526740689333,48133442239.0,4387488320.0
399,2021-10-02 00:00:00+00:00,SOL,,,,,,0.04583460530094352,50362758463.0,3471658582.0
400,2021-10-03 00:00:00+00:00,SOL,,,,,,0.019446444220938774,51403969859.0,3149579954.0
401,2021-10-04 00:00:00+00:00,SOL,,,,,,-0.03217637753151725,49659370563.0,3109040100.0
402,2021-10-05 00:00:00+00:00,SOL,,,,,,-0.016312441376709397,48902559644.0,2541087419.0
403,2021-10-06 00:00:00+00:00,SOL,,,,,,-0.060733716913431546,45922341980.0,3259712887.0
404,2021-10-07 00:00:00+00:00,SOL,,,,,,0.0008771397019426974,45995023049.0,2579187256.0
405,2021-10-08 00:00:00+00:00,SOL,,,,,,0.029756545778483412,47593592988.0,2781848650.0
406,2021-10-09 00:00:00+00:00,SOL,,,,,,-0.01263417607286943,46957713350.0,1522023824.0
407,2021-10-10 00:00:00+00:00,SOL,,,,,,-0.05620214111181132,44350090749.0,1556965341.0
408,2021-10-11 00:00:00+00:00,SOL,,,,,,-0.02155082539749187,43418344986.0,1851795187.0
409,2021-10-12 00:00:00+00:00,SOL,,,,,,0.0543909929156039,45806350192.0,2853992440.0
410,2021-10-13 00:00:00+00:00,SOL,,,,,,-0.030098520650404748,44438380256.0,2105226551.0
411,2021-10-14 00:00:00+00:00,SOL,,,,,,0.01091433332170677,44950465986.0,1948101208.0
412,2021-10-15 00:00:00+00:00,SOL,,,,,,0.0857350262256602,48823235028.0,3970589003.0
413,2021-10-16 00:00:00+00:00,SOL,,,,,,-0.030726692793904387,47304541727.0,1531502795.0
414,2021-10-17 00:00:00+00:00,SOL,,,,,,0.012608137405168973,47991515200.0,2168838138.0
415,2021-10-18 00:00:00+00:00,SOL,,,,,,-0.015218981946934718,47254003672.0,1698878759.0
416,2021-10-19 00:00:00+00:00,SOL,,,,,,-0.007231266268150627,46912067427.0,1400902548.0
417,2021-10-20 00:00:00+00:00,SOL,,,,,,0.1262080304136992,52904574750.0,3315306825.0
418,2021-10-21 00:00:00+00:00,SOL,,,,,,0.0831195575677699,57226164606.0,6865815461.0
419,2021-10-22 00:00:00+00:00,SOL,,,,,,0.03212037050343275,59091364718.0,7486821306.0
420,2021-10-23 00:00:00+00:00,SOL,,,,,,0.006622492750972819,59473993983.0,3253670286.0
421,2021-10-24 00:00:00+00:00,SOL,,,,,,0.024666615877594555,60902871290.0,3413057378.0
422,2021-10-25 00:00:00+00:00,SOL,,,,,,0.0371545504831321,63232871504.0,4837376169.0
423,2021-10-26 00:00:00+00:00,SOL,,,,,,-0.049160200446212166,60161132950.0,3194205752.0
424,2021-10-27 00:00:00+00:00,SOL,,,,,,-0.08036978979882559,55333662364.0,4552692842.0
425,2021-10-28 00:00:00+00:00,SOL,,,,,,0.06013420536391423,58672510570.0,3463958628.0
426,2021-10-29 00:00:00+00:00,SOL,,,,,,0.027640734606479533,60301394604.0,2468703579.0
427,2021-10-30 00:00:00+00:00,SOL,,,,,,-0.02399409282976772,58865399788.0,1732207667.0
428,2021-10-31 00:00:00+00:00,SOL,,,,,,0.03608363335969855,61003141450.0,2577364486.0
429,2021-11-01 00:00:00+00:00,SOL,,,,,,0.005510740932222369,61255124967.0,3157612663.0
430,2021-11-02 00:00:00+00:00,SOL,,,,,,0.08121631952708852,66278399298.0,3020087232.0
431,2021-11-03 00:00:00+00:00,SOL,,,,,,0.10370290190871856,73130864696.0,6024951132.0
432,2021-11-04 00:00:00+00:00,SOL,,,,,,0.019972421651108796,74482231058.0,4440296290.0
433,2021-11-05 00:00:00+00:00,SOL,,,,,,-0.04551262759180619,71196323358.0,2752870913.0
434,2021-11-06 00:00:00+00:00,SOL,,,,,,0.09497850066170477,77993805663.0,3869779683.0
435,2021-11-07 00:00:00+00:00,SOL,,,,,,-0.03536149195256044,75574730064.0,2624869522.0
436,2021-11-08 00:00:00+00:00,SOL,,,,,,-0.005005185681533408,75198457438.0,3344410176.0
437,2021-11-09 00:00:00+00:00,SOL,,,,,,-0.0379013966283146,72397587680.0,2819309492.0
438,2021-11-10 00:00:00+00:00,SOL,,,,,,-0.024407361354690016,70752977716.0,3873202098.0
439,2021-11-11 00:00:00+00:00,SOL,,,,,,0.0043426191745719045,70963380125.0,2693456862.0
440,2021-11-12 00:00:00+00:00,SOL,,,,,,-0.024049431757571127,69224723049.0,3022054714.0
441,2021-11-13 00:00:00+00:00,SOL,,,,,,0.05432757048692105,73065792438.0,2313296044.0
442,2021-11-14 00:00:00+00:00,SOL,,,,,,-0.010981640930849967,72293544194.0,1705211600.0
443,2021-11-15 00:00:00+00:00,SOL,,,,,,-0.0036569988273407183,72029066276.0,2414551003.0
444,2021-11-16 00:00:00+00:00,SOL,,,,,,-0.07670592858763803,66531928024.0,3557977024.0
445,2021-11-17 00:00:00+00:00,SOL,,,,,,-0.002932761175657772,66373496998.0,2982505239.0
446,2021-11-18 00:00:00+00:00,SOL,,,,,,-0.1062341374755682,59331802493.0,3911214658.0
447,2021-11-19 00:00:00+00:00,SOL,,,,,,0.10086555425675825,65368257588.0,3431624914.0
448,2021-11-20 00:00:00+00:00,SOL,,,,,,0.01273185790232545,66198655326.0,2003638941.0
449,2021-11-21 00:00:00+00:00,SOL,,,,,,0.056743064361844286,70258708497.0,2636480460.0
450,2021-11-22 00:00:00+00:00,SOL,,,,,,-0.06313469810559957,65536232118.0,3254258844.0
451,2021-11-23 00:00:00+00:00,SOL,,,,,,0.028273405580097055,67389034178.0,2328763768.0
452,2021-11-24 00:00:00+00:00,SOL,,,,,,-0.07306928030353488,62627509691.0,2506676284.0
453,2021-11-25 00:00:00+00:00,SOL,,,,,,0.020614788229310843,63781120204.0,2416447061.0
454,2021-11-26 00:00:00+00:00,SOL,,,,,,-0.08729892953094187,58202794171.0,3380122748.0
455,2021-11-27 00:00:00+00:00,SOL,,,,,,0.00812792033272447,58712372882.0,1443178833.0
456,2021-11-28 00:00:00+00:00,SOL,,,,,,0.03854198698032607,61015258056.0,2033215941.0
457,2021-11-29 00:00:00+00:00,SOL,,,,,,0.019060987818401598,62150466026.0,2110532147.0
458,2021-11-30 00:00:00+00:00,SOL,,,,,,0.022676070655295533,63474034538.0,2888387657.0
459,2021-12-01 00:00:00+00:00,SOL,,,,,,0.0973696225393823,70205130263.0,3532771294.0
460,2021-09-01 00:00:00+00:00,ADA,,,,,,0.03368279488149417,92281796868.0,4652638822.0
461,2021-09-02 00:00:00+00:00,ADA,,,,,,0.03313083200996969,94871892668.0,7376031836.0
462,2021-09-03 00:00:00+00:00,ADA,,,,,,0.0015781276651509746,95025501146.0,5244576777.0
463,2021-09-04 00:00:00+00:00,ADA,,,,,,-0.04550845273842907,90689687423.0,4675923261.0
464,2021-09-05 00:00:00+00:00,ADA,,,,,,0.027796024378065942,93187277515.0,4259327908.0
465,2021-09-06 00:00:00+00:00,ADA,,,,,,-0.027310265648363696,90695322491.0,4625766871.0
466,2021-09-07 00:00:00+00:00,ADA,,,,,,-0.11634041662205963,80144528592.0,11700337851.0
467,2021-09-08 00:00:00+00:00,ADA,,,,,,-0.011370072473389614,79263635427.0,8032727286.0
468,2021-09-09 00:00:00+00:00,ADA,,,,,,0.015589043564707694,80630329648.0,6031548418.0
469,2021-09-10 00:00:00+00:00,ADA,,,,,,-0.050882677191218084,76410709668.0,6130460769.0
470,2021-09-11 00:00:00+00:00,ADA,,,,,,0.10325548070386459,84354310202.0,8670619500.0
471,2021-09-12 00:00:00+00:00,ADA,,,,,,-0.018081429539705818,82681831819.0,8111330870.0
472,2021-09-13 00:00:00+00:00,ADA,,,,,,-0.07090752919841581,76912685434.0,6214066598.0
473,2021-09-14 00:00:00+00:00,ADA,,,,,,-0.0020243876795129623,76751688390.0,3934706576.0
474,2021-09-15 00:00:00+00:00,ADA,,,,,,0.041596511397391955,80116833027.0,4185888557.0
475,2021-09-16 00:00:00+00:00,ADA,,,,,,-0.029783891588661127,77563238779.0,3323103389.0
476,2021-09-17 00:00:00+00:00,ADA,,,,,,-0.031016264234562607,75174817961.0,2448833581.0
477,2021-09-18 00:00:00+00:00,ADA,,,,,,0.010069670200883563,75900412016.0,2118771218.0
478,2021-09-19 00:00:00+00:00,ADA,,,,,,-0.03657969141237105,73092414723.0,2224777431.0
479,2021-09-20 00:00:00+00:00,ADA,,,,,,-0.09508283850472854,66100876508.0,5935941714.0
480,2021-09-21 00:00:00+00:00,ADA,,,,,,-0.03811678783910688,63660598898.0,6063428617.0
481,2021-09-22 00:00:00+00:00,ADA,,,,,,0.13769443805964832,72576277647.0,4876595304.0
482,2021-09-23 00:00:00+00:00,ADA,,,,,,0.029394936597817667,74678910367.0,3463572829.0
483,2021-09-24 00:00:00+00:00,ADA,,,,,,-0.020349731795787362,73087531027.0,6064304812.0
484,2021-09-25 00:00:00+00:00,ADA,,,,,,0.009569008052910277,73736998318.0,6081076538.0
485,2021-09-26 00:00:00+00:00,ADA,,,,,,-0.03985736149821828,70755984057.0,4143032820.0
486,2021-09-27 00:00:00+00:00,ADA,,,,,,-0.033442994737228005,68430337771.0,2990138100.0
487,2021-09-28 00:00:00+00:00,ADA,,,,,,-0.045271651570644944,65330142193.0,3092923646.0
488,2021-09-29 00:00:00+00:00,ADA,,,,,,0.012321737724994009,66155279377.0,2869486117.0
489,2021-09-30 00:00:00+00:00,ADA,,,,,,0.024058344086399508,67743028884.0,2621620164.0
490,2021-10-01 00:00:00+00:00,ADA,,,,,,0.06687281366046749,72318306217.0,3235813427.0
491,2021-10-02 00:00:00+00:00,ADA,,,,,,-0.0017337204435057263,72104749118.0,2911039833.0
492,2021-10-03 00:00:00+00:00,ADA,,,,,,0.0012377211300149682,72177771732.0,2331706759.0
493,2021-10-04 00:00:00+00:00,ADA,,,,,,-0.027561600944164155,70111961207.0,2249001043.0
494,2021-10-05 00:00:00+00:00,ADA,,,,,,0.0193124469415642,71517567924.0,2090074822.0
495,2021-10-06 00:00:00+00:00,ADA,,,,,,-0.009977840814809569,70846013183.0,2719301133.0
496,2021-10-07 00:00:00+00:00,ADA,,,,,,0.02955796489813367,72950602787.0,3265277489.0
497,2021-10-08 00:00:00+00:00,ADA,,,,,,-0.018139206305619826,71647321595.0,1977478611.0
498,2021-10-09 00:00:00+00:00,ADA,,,,,,0.013594010013079583,72618035248.0,1953066446.0
499,2021-10-10 00:00:00+00:00,ADA,,,,,,-0.029984767333148254,70394554936.0,2036732421.0
500,2021-10-11 00:00:00+00:00,ADA,,,,,,-0.011476265316190726,71502489558.0,2386202338.0
501,2021-10-12 00:00:00+00:00,ADA,,,,,,-0.024956626788892877,69719392506.0,3467823586.0
502,2021-10-13 00:00:00+00:00,ADA,,,,,,0.03226555449939017,72017812511.0,3088601173.0
503,2021-10-14 00:00:00+00:00,ADA,,,,,,-0.007674805708979715,71414773629.0,2171800205.0
504,2021-10-15 00:00:00+00:00,ADA,,,,,,0.020223248594860133,72872028899.0,3419909583.0
505,2021-10-16 00:00:00+00:00,ADA,,,,,,-0.016690958241335707,71656618669.0,2415050040.0
506,2021-10-17 00:00:00+00:00,ADA,,,,,,-0.009528536675597943,70962068078.0,2044782419.0
507,2021-10-18 00:00:00+00:00,ADA,,,,,,-0.013920899978068113,70017890991.0,2594342479.0
508,2021-10-19 00:00:00+00:00,ADA,,,,,,-0.0069584359954564245,69514488333.0,3071082063.0
509,2021-10-20 00:00:00+00:00,ADA,,,,,,0.035403759319249994,71915719980.0,3023618047.0
510,2021-10-21 00:00:00+00:00,ADA,,,,,,-0.022574887715857583,70303519715.0,3967007331.0
511,2021-10-22 00:00:00+00:00,ADA,,,,,,0.007791700994522088,70882898272.0,2785878320.0
512,2021-10-23 00:00:00+00:00,ADA,,,,,,0.005632571911204254,71298035793.0,2115938187.0
513,2021-10-24 00:00:00+00:00,ADA,,,,,,-0.02022883887190896,69870632222.0,2188895748.0
514,2021-10-25 00:00:00+00:00,ADA,,,,,,0.009930713776291622,70592880798.0,2398064828.0
515,2021-10-26 00:00:00+00:00,ADA,,,,,,-0.002279424430350896,71131807474.0,2803084142.0
516,2021-10-27 00:00:00+00:00,ADA,,,,,,-0.10429682611514701,63628716012.0,5058404282.0
517,2021-10-28 00:00:00+00:00,ADA,,,,,,0.03713696693524793,66122316372.0,4494724914.0
518,2021-10-29 00:00:00+00:00,ADA,,,,,,0.012773794210543477,66919365997.0,2884450462.0
519,2021-10-30 00:00:00+00:00,ADA,,,,,,-0.028642299924980796,65097982191.0,2313950989.0
520,2021-10-31 00:00:00+00:00,ADA,,,,,,0.005370365837587654,65378981995.0,2446176744.0
521,2021-11-01 00:00:00+00:00,ADA,,,,,,-0.0076876506564560465,64877257646.0,2649338831.0
522,2021-11-02 00:00:00+00:00,ADA,,,,,,0.011022237876809449,65588365275.0,2459979881.0
523,2021-11-03 00:00:00+00:00,ADA,,,,,,0.046813739114822894,68659957140.0,4722705987.0
524,2021-11-04 00:00:00+00:00,ADA,,,,,,-0.03819313916542533,66037574031.0,3301214469.0
525,2021-11-05 00:00:00+00:00,ADA,,,,,,0.0006894070137746233,66110796821.0,2274851985.0
526,2021-11-06 00:00:00+00:00,ADA,,,,,,0.010077789353358346,66789319722.0,1883049324.0
527,2021-11-07 00:00:00+00:00,ADA,,,,,,0.0073860258525160205,67297292605.0,1871914235.0
528,2021-11-08 00:00:00+00:00,ADA,,,,,,0.05202743508058538,70710468518.0,3157370460.0
529,2021-11-09 00:00:00+00:00,ADA,,,,,,0.06925183338072971,75671964741.0,7356647142.0
530,2021-11-10 00:00:00+00:00,ADA,,,,,,-0.07576451123057193,69988669426.0,6436473948.0
531,2021-11-11 00:00:00+00:00,ADA,,,,,,-0.008304245330448268,69445593360.0,3597674965.0
532,2021-11-12 00:00:00+00:00,ADA,,,,,,-0.01824513931312277,68121624437.0,2818140241.0
533,2021-11-13 00:00:00+00:00,ADA,,,,,,0.0038376162752660203,68382951982.0,2025262583.0
534,2021-11-14 00:00:00+00:00,ADA,,,,,,-0.006215286411292875,67957824618.0,1527465250.0
535,2021-11-15 00:00:00+00:00,ADA,,,,,,-0.011721965397459622,67145756132.0,1411134707.0
536,2021-11-16 00:00:00+00:00,ADA,,,,,,-0.0680550184158486,62536792151.0,3400794601.0
537,2021-11-17 00:00:00+00:00,ADA,,,,,,-0.0023929318986133374,62480316694.0,2869765024.0
538,2021-11-18 00:00:00+00:00,ADA,,,,,,-0.04764203299637837,59575111737.0,2511854943.0
539,2021-11-19 00:00:00+00:00,ADA,,,,,,0.04421463038282791,62122307074.0,1897885322.0
540,2021-11-20 00:00:00+00:00,ADA,,,,,,0.031593653679789835,64019276234.0,1632660169.0
541,2021-11-21 00:00:00+00:00,ADA,,,,,,-0.04366942752364944,61288481316.0,1252654509.0
542,2021-11-22 00:00:00+00:00,ADA,,,,,,-0.03382355231703127,59182804392.0,1581033619.0
543,2021-11-23 00:00:00+00:00,ADA,,,,,,-0.015089868810488571,58314922818.0,1765447419.0
544,2021-11-24 00:00:00+00:00,ADA,,,,,,-0.04716138929058311,55569523918.0,3273000236.0
545,2021-11-25 00:00:00+00:00,ADA,,,,,,0.004483987131216782,55818971969.0,2746112513.0
546,2021-11-26 00:00:00+00:00,ADA,,,,,,-0.08700763000670564,50916646186.0,3011271612.0
547,2021-11-27 00:00:00+00:00,ADA,,,,,,0.01067809286274879,51506221859.0,1560548721.0
548,2021-11-28 00:00:00+00:00,ADA,,,,,,0.030228153039607797,53063159816.0,2236244253.0
549,2021-11-29 00:00:00+00:00,ADA,,,,,,0.0062413674174417455,53384738087.0,1801591216.0
550,2021-11-30 00:00:00+00:00,ADA,,,,,,-0.029012922554030207,51798875264.0,1814169292.0
551,2021-12-01 00:00:00+00:00,ADA,,,,,,-0.005877994765950856,51559334596.0,1666236481.0
552,2021-09-01 00:00:00+00:00,XRP,23093.0,0.0,4016986388.2143564,2.5793202132530655,0.0009486666666666667,0.03877777949362704,57474640800.0,4937053998.0
553,2021-09-02 00:00:00+00:00,XRP,25307.0,0.0,782963252.4649212,2.8286315790368746,0.00113,0.018266794097060224,58472249963.0,5456908792.0
554,2021-09-03 00:00:00+00:00,XRP,24697.0,0.0,1129224746.865935,2.1407816515127407,0.001468,0.027838840907765672,60106394915.0,5896982947.0
555,2021-09-04 00:00:00+00:00,XRP,23804.0,0.0,640731653.9049479,2.2414829198462143,0.0014363333333333335,-0.027915464510526955,58446890874.0,4284360888.0
556,2021-09-05 00:00:00+00:00,XRP,30584.0,0.0,494999394.09411293,3.6121837110042136,0.0011643333333333334,0.04071446388515709,60760906595.0,4077886190.0
557,2021-09-06 00:00:00+00:00,XRP,31314.0,0.0,1066851835.1122147,3.143763621700282,0.001612,0.06308633333814262,64666529505.0,7403887685.0
558,2021-09-07 00:00:00+00:00,XRP,29224.0,0.0,2052850943.896833,3.196724147707484,0.00114,-0.1902006185179479,52364743398.0,11310427430.0
559,2021-09-08 00:00:00+00:00,XRP,28945.0,0.0,1041168349.5304687,3.4204756182240224,0.001106,-0.021668432454483022,51277350704.0,7367876460.0
560,2021-09-09 00:00:00+00:00,XRP,26056.0,0.0,1030759246.7863389,2.4710382974957485,0.0014666666666666667,-0.011232398345421668,50750034997.0,5171653352.0
561,2021-09-10 00:00:00+00:00,XRP,23576.0,0.0,1368346903.0529144,2.7462583291208733,0.0009743333333333335,-0.02856528588535001,49253083573.0,7726257543.0
562,2021-09-11 00:00:00+00:00,XRP,20563.0,0.0,480803055.43511724,2.880057227468539,0.0008950000000000001,0.020760282275910313,50307743576.0,3986494412.0
563,2021-09-12 00:00:00+00:00,XRP,19536.0,0.0,467443532.68982697,3.0300830060368864,0.0006913333333333333,0.03745300381349104,52158563411.0,3403286576.0
564,2021-09-13 00:00:00+00:00,XRP,22924.0,0.0,876785785.8080953,3.561613756575979,0.0009290000000000001,-0.04908543831614265,49598337464.0,4391908806.0
565,2021-09-14 00:00:00+00:00,XRP,27472.0,0.0,738377450.9838314,2.5362988201003853,0.0004906666666666667,0.02995854057965519,51124757110.0,3378813327.0
566,2021-09-15 00:00:00+00:00,XRP,28507.0,0.0,627560524.7196639,3.011951471160246,0.000385,0.021095315797233782,52279978058.0,2997048680.0
567,2021-09-16 00:00:00+00:00,XRP,28161.0,0.0,685004343.855678,2.634666992303061,0.0004166666666666667,-0.025193655960038974,50888059286.0,3168621354.0
568,2021-09-17 00:00:00+00:00,XRP,28759.0,0.0,927843232.2302042,2.653340663536848,0.000335,-0.02431621571048892,49680556383.0,2989925804.0
569,2021-09-18 00:00:00+00:00,XRP,24440.0,0.0,348207872.9371483,3.2802630513929545,0.00012233333333333332,0.009919561668156218,50150029617.0,2308814476.0
570,2021-09-19 00:00:00+00:00,XRP,27868.0,0.0,353951283.2904308,3.6145162325388687,0.0001,-0.02500802641329325,48880060224.0,2148537763.0
571,2021-09-20 00:00:00+00:00,XRP,34991.0,0.0,1201323452.327037,3.2148881761504136,4.200000000000001e-05,-0.1253755967452428,42759674555.0,5775337511.0
572,2021-09-21 00:00:00+00:00,XRP,33371.0,0.0,703072937.6304116,4.2674960769871495,0.0001,-0.04451101879185271,40940000991.0,4787985414.0
573,2021-09-22 00:00:00+00:00,XRP,27666.0,0.0,824676198.3392793,2.95076632802483,0.0004896666666666667,0.14564178937365058,46908062027.0,4813963292.0
574,2021-09-23 00:00:00+00:00,XRP,25423.0,0.0,850443056.4738413,2.550837074429696,0.0001,-0.002856905065548254,46768579785.0,3731371070.0
575,2021-09-24 00:00:00+00:00,XRP,25361.0,0.0,924511343.5165585,3.5063115989152815,7.000000000000001e-05,-0.05528266983491914,44191347620.0,4425027059.0
576,2021-09-25 00:00:00+00:00,XRP,23582.0,0.0,409574252.5253431,3.502857330999912,0.0001,-0.004658341035051694,43977267939.0,3067009121.0
577,2021-09-26 00:00:00+00:00,XRP,25404.0,0.0,591027019.0578951,3.383424873674674,0.0002313333333333333,0.0038434679928023296,44135149071.0,3142032669.0
578,2021-09-27 00:00:00+00:00,XRP,25892.0,0.0,654232902.5695719,3.1064768478636204,0.000552,-0.02188335583104839,43152397720.0,3014579575.0
579,2021-09-28 00:00:00+00:00,XRP,27657.0,0.0,670952743.0940167,3.0541746170780275,0.0004416666666666666,-0.0328305910486838,41780353565.0,2818990506.0
580,2021-09-29 00:00:00+00:00,XRP,35833.0,0.0,807970967.3744282,2.623967691540528,0.0005413333333333333,0.03849618146038636,43400740797.0,3558174320.0
581,2021-09-30 00:00:00+00:00,XRP,42299.0,0.0,858148192.0621253,1.9306320513760407,0.0005819999999999999,0.02575518512533459,44536153774.0,3051316850.0
582,2021-10-01 00:00:00+00:00,XRP,43443.0,0.0,3808235386.2707057,1.6389406233833008,0.0006370000000000001,0.09489479051516869,48743111955.0,5125674349.0
583,2021-10-02 00:00:00+00:00,XRP,43604.0,0.0,513104220.7612284,3.5516860071778726,0.00036833333333333336,-0.003786896606058243,48558526830.0,3884936924.0
584,2021-10-03 00:00:00+00:00,XRP,45194.0,0.0,683304897.9225388,2.1709633897316785,0.0004396666666666666,0.015520451361658028,49329658370.0,3496121109.0
585,2021-10-04 00:00:00+00:00,XRP,46839.0,0.0,864089161.664746,2.8855685250653558,0.00037999999999999997,-0.011368012153612606,48760908473.0,3164260800.0
