id,name,replies_count,created_at,retweets_count,tweet,hashtags,language,cashtags,username,likes_count
1443215613925625859,Algorand,3,2021-09-29 14:06:30 UTC,27,"More in person tickets for #Decipher have just been released! Don't miss the chance to hear from leaders like @Melt_Dem, @arrington, @DG__tw and more, live in Miami:  https://t.co/WDgYxjGNFv  https://t.co/9S6dtC63eR",['decipher'],en,[],algorand,190
1443200167423922180,Algorand,2,2021-09-29 13:05:07 UTC,32,"Join Algorand at #SBHACK21 October 29-31st! In partnership with @Trust_Square, we are looking forward to participating in the largest Swiss blockchain hackathon in Zurich, Geneva and Lugano.   Register to participate today 👉  https://t.co/acrNw1IBVr",['sbhack21'],en,[],algorand,173
1442960968707764229,Algorand,7,2021-09-28 21:14:38 UTC,77,Interested in #blockchain development? Building a simple decentralized application (#dApp) on Algorand is one of the best ways to get started 👉  https://t.co/gZMQVfOVso  https://t.co/lisB9kTCft,"['blockchain', 'dapp']",en,[],algorand,413
1442958553522733064,Algorand,13,2021-09-28 21:05:02 UTC,85,ICYMI: Algorand announced a long-term partnership with @DroneRaceLeague to lead next-generation fan experiences on the #blockchain! Read more on how we plan to disrupt sports &amp; gaming via @Blockworks_ 👇  https://t.co/A9UKhpC2Vw,['blockchain'],en,[],algorand,405
1442889883169660929,Algorand,2,2021-09-28 16:32:10 UTC,34,"The next drop of in-person tickets for #Decipher will be released tomorrow (9/29) at 10am EST! You'll need to act fast if you want to hear from speakers like @Scaramucci, founder of @skybridge, IRL. Click the link for more info:  https://t.co/HQNxwheoiK  https://t.co/xIHJ1tMOUO",['decipher'],en,[],algorand,168
1442888361241243658,Algorand,8,2021-09-28 16:26:07 UTC,47,Congrats to @lofty_ai on their 20th tokenized real estate property launch! Learn more about how they leverage Algorand and enable anyone to become an investor in real estate for as little as $50 🏡:  https://t.co/5KD9SQiLLK,[],en,[],algorand,287
1442866926607388674,Algorand,4,2021-09-28 15:00:57 UTC,44,Registration for the largest Swiss Blockchain Hackathon is now open! Join Algorand and like-minded developers at the #SBHACK21 from October 29-31st. Sign up here:  https://t.co/fTETTEbo5R  https://t.co/U5LO4l3RRz,['sbhack21'],en,[],algorand,193
1442857980936933382,Algorand,3,2021-09-28 14:25:24 UTC,49,Congrats to @ArchaxEx on their continued execution on building out more blockchain-based infrastructure!  Honored that #Algorand will be one of the first platforms to be supported!,['algorand'],en,[],algorand,260
1442837774114164743,Algorand,7,2021-09-28 13:05:06 UTC,70,ICYMI: @SkyBridge and NAX announced a partnership to accelerate dApp growth on #Algorand! The initiative will become a core infrastructure to launch at-scale #DeFi ventures and a platform for institutions to securitize their assets over the blockchain 👇  https://t.co/v2ynFtDGAz,"['algorand', 'defi']",en,[],algorand,307
1442808336332857344,Algorand,5,2021-09-28 11:08:08 UTC,75,".@Securitize &amp; Algorand share a vision for expanded access to financial opportunity. Congrats on the launch of Securitize Markets, which makes the growing digital securities ecosystem on Algorand more inclusive than ever before 👏 #futurefi #algoautumn","['futurefi', 'algoautumn']",en,[],algorand,333
1442802719828422668,Algorand,1,2021-09-28 10:45:49 UTC,0,@OyeyemiFawole @theworldchess Who did you play while there?! ♟,[],en,[],algorand,2
1442670085647257602,Algorand,5,2021-09-28 01:58:46 UTC,48,.@DroneRaceLeague will be even faster on #Algorand this season. 🛸🚀,['algorand'],en,[],algorand,262
1442651740034174982,Algorand,12,2021-09-28 00:45:52 UTC,73,The Algorand community keeps climbing!  💪🏻,[],en,[],algorand,558
1442596164134637574,Algorand,2,2021-09-27 21:05:02 UTC,33,The Algo Builder tutorial series continues! Their latest tutorial introduces the use of #PyTeal templates to your smart contract code to speed development and deployment 👉  https://t.co/U2yLe60vHi,['pyteal'],en,[],algorand,199
1442572268853469192,Algorand,2,2021-09-27 19:30:05 UTC,32,"Don't miss hearing from @chrisswenor, co-founder of @reachlang, at #Decipher this fall! You can join virtually or attend live in Miami, but spots are limited - register now:  https://t.co/gNgdzx60ls  https://t.co/1MoFrQqzaM",['decipher'],en,[],algorand,173
1442548732042661889,Algorand,5,2021-09-27 17:56:33 UTC,26,Who caught Round 1 of #LeMansVirtual this weekend? 👀,['lemansvirtual'],en,[],algorand,161
1442539486638915585,Algorand,0,2021-09-27 17:19:49 UTC,52,.@silviomicali will be making an appearance at EmTech tomorrow. Check out the details here! 👉 https://t.co/IWrsDE1eUd,[],en,[],algorand,242
1442475392170876928,Algorand,12,2021-09-27 13:05:08 UTC,126,"ICYMI: @algofiorg announced the upcoming launch of their fast, low-cost, #decentralized lending market on the Algorand blockchain! Learn more about why Algofi selected #Algorand as their underlying technology partner via @crypto_ninjas 👇  https://t.co/sd8xzEAciV","['decentralized', 'algorand']",en,[],algorand,522
1442138147505180686,Algorand,8,2021-09-26 14:45:02 UTC,60,Want to stay up to date with Algorand’s latest news and announcements? Sign up for our newsletter today 👉  https://t.co/3tUBqAbfEX  https://t.co/QTLG73vULD,[],en,[],algorand,303
1441868446942195717,Algorand,1,2021-09-25 20:53:21 UTC,50,Congrats to Lemon Cash for becoming part of the @borderless_cap community!,[],en,[],algorand,325
1441768218981457924,Algorand,4,2021-09-25 14:15:04 UTC,51,"“We utilize the blockchain as a tool to further engage in art, as a tool to transact with digital items, and as a new form of interoperability between the digital realms.” - @pablorfraile  Watch the replay of the discussion featuring #aorist &amp; #Algorand 👉  https://t.co/3MEerY1BDk","['aorist', 'algorand']",en,[],algorand,283
1441496425666318338,Algorand,4,2021-09-24 20:15:04 UTC,36,Developers — discover how to implement a pseudo random number generator within your smart contract gaming logic to build this carnival shooter #dApp. Take a look 👉  https://t.co/Cx4ztXRPIN,['dapp'],en,[],algorand,227
1441484072484704257,Algorand,1,2021-09-24 19:25:59 UTC,48,"The first drop of in-person #Decipher tickets is sold out! The next release is coming at 10am EST on Sept. 29—let the countdown begin. In the meantime, learn more or grab a virtual ticket 👉 https://t.co/ynCdLJyW1x  https://t.co/izlXPRBgtR",['decipher'],en,[],algorand,255
1441444649831387137,Algorand,4,2021-09-24 16:49:19 UTC,58,"A warm welcome to the #Algorand community, @the_lovechain!  The team is delivering on their vision for the future of social media.  Hint: it’s blockchain-based!  #futurefi  🤗","['algorand', 'futurefi']",en,[],algorand,355
1441388224933363713,Algorand,3,2021-09-24 13:05:07 UTC,57,"Join us next week at MIT @techreview’s flagship event on emerging technology and global trends! @silviomicali will be leading a session on Tuesday, September 28th at 2:10pm EDT. Register here 👉  https://t.co/laDbuvJWqd  https://t.co/reRsGF5E11",[],en,[],algorand,297
1441146623317270528,Algorand,35,2021-09-23 21:05:04 UTC,151,"ICYMI: The Colombian government announced they will leverage Vitalpass as the country’s official digital vaccination passport! Co-created by @Auna_Oficial and @koibanx, Vitalpass was developed leveraging Algorand’s blockchain technology 👉  https://t.co/2PKqsA43SF  https://t.co/FYWwRoFnfC",[],en,[],algorand,606
1441120198115745796,Algorand,2,2021-09-23 19:20:04 UTC,45,"Don't miss @RachelRJacobson, president of the @DroneRaceLeague, speaking live at #Decipher this November! The first release of in person tickets are almost sold out--grab yours here:  https://t.co/ZisYSq5Gtz  https://t.co/HXpZh6DQmH",['decipher'],en,[],algorand,223
1441109644609396737,Algorand,16,2021-09-23 18:38:08 UTC,103,"More and more #defi lining up to launch, coming out of an anticipated technical upgrade to the protocol.  #avm","['defi', 'avm']",en,[],algorand,499
1441025834081529858,Algorand,10,2021-09-23 13:05:06 UTC,116,"""Our mission is very much aligned with #Algorand's ethos &amp; we look forward to bringing their technology to the forefront of regulated products, digital securities, currencies, payments &amp; more"" - @Scaramucci   More on our partnership with @SkyBridge &amp; NAX:  https://t.co/0f9E5a9waI",['algorand'],en,[],algorand,546
1440814923114680340,Algorand,4,2021-09-22 23:07:01 UTC,80,The potential for blockchain-based disruption in the gaming space is heating up. The @DroneRaceLeague is leading the charge.  @wsford sits down with @MorningConsult 👉  https://t.co/Dk79psgGT0,[],en,[],algorand,346
1440790532662317064,Algorand,6,2021-09-22 21:30:06 UTC,38,Don’t forget to register for the upcoming #Decipher event! @arrington will be joining us in Miami to decipher the future of finance on Algorand. Register today:  https://t.co/4R0AotIHeG  https://t.co/scKBEXDwCz,['decipher'],en,[],algorand,217
1440779200588255235,Algorand,6,2021-09-22 20:45:04 UTC,76,Want to build a vault to protect your digital assets? This solution uses stateful smart contracts to deploy a decentralized vault that pairs withdrawal wait time with a recovery key 👉  https://t.co/fvXoLDVsaC,[],en,[],algorand,400
1440769992316702726,Algorand,5,2021-09-22 20:08:29 UTC,34,Check out the latest Algorand Developer Office Hours! Learn about #blockchain developer innovation with @reachlang and PyTeal software from Algorand’s Russell Fustino and Jason Paulos 👉  https://t.co/nJn8AWtnpU,['blockchain'],en,[],algorand,239
1440692470627459083,Algorand,6,2021-09-22 15:00:26 UTC,62,New Blog! Discover how the Algorand blockchain provides a payment infrastructure that can support the future of finance 👉  https://t.co/jNcpOidYYg #futurefi  https://t.co/jU2jT2BgAW,['futurefi'],en,[],algorand,355
1440676347920072713,Algorand,8,2021-09-22 13:56:22 UTC,53,Our own @stevekokinos speaking today at @MessariCrypto #Mainnet2021  💥  https://t.co/2qJg9ika6A,['mainnet2021'],en,[],algorand,337
1440665619209207808,Algorand,7,2021-09-22 13:13:44 UTC,77,".@ArtSquareIO is leveraging Algorand to make fine art investing accessible via fractionalized shares, and today they've launched @hirst_official's ""Courage"" on the platform. Learn more:  https://t.co/vMyG0Egat6  https://t.co/S8rtzTiBAw",[],en,[],algorand,384
1440659657299611655,Algorand,4,2021-09-22 12:50:03 UTC,38,"Only 1 hour away! Join @stevekokinos on the #Mainnet2021 stage at 9:50am for a live discussion on Web3 with @yanosov (@Anchorage), @catgu_ (@Visa) and @VanessaGrellet_ (@coinfund_io) 👉  https://t.co/twOdzNE4T7 @MessariCrypto  https://t.co/1yhfZ4TSlJ",['mainnet2021'],en,[],algorand,209
1440385134889357322,Algorand,2,2021-09-21 18:39:11 UTC,32,".@carlosdomingo will be speaking at Decipher on Nov. 29-30, live in Miami! Don’t miss your chance to join the conversation and connect with the Algorand community. Registration now open 👉 https://t.co/f1u4hwpj10  https://t.co/PO8JJytYhK",[],en,[],algorand,219
1440301054172692480,Algorand,5,2021-09-21 13:05:05 UTC,89,"""These exciting integrations will create new, frictionless on-ramps for users to the booming ecosystem of #DeFi services, #NFT markets, gaming platforms &amp; more on #Algorand."" - @paulriegle   See more on our new partnership with @sendwyre 👉  https://t.co/gEftyyhrHB","['defi', 'nft', 'algorand']",en,[],algorand,405
1440074004866342912,Algorand,2,2021-09-20 22:02:52 UTC,19,Right about now 👉,[],en,[],algorand,161
1440059454301433858,Algorand,6,2021-09-20 21:05:03 UTC,78,"New Blog! Discover how #blockchain technology will usher in a new era of open #finance that is accessible, inclusive and global 👉  https://t.co/xAvKRt5ixW  https://t.co/q9dmeSp8y0","['blockchain', 'finance']",en,[],algorand,324
1440006090045870080,Algorand,9,2021-09-20 17:33:00 UTC,60,Congratulations @SmilecoinUS on your new partnership with @MEXC_Global! Smile Coin is powering the gaming industry and accelerating #defi on Algorand:,['defi'],en,[],algorand,353
1439994634273542144,Algorand,9,2021-09-20 16:47:29 UTC,96,New Blog! Discover how the Algorand blockchain provides a payment infrastructure that can support the future of finance 👉 https://t.co/z6BdW0JLKA  https://t.co/bjVa6HOc7d,[],en,[],algorand,420
1439969792685920258,Algorand,0,2021-09-20 15:08:46 UTC,1,@headline_crypto See you there!,[],en,[],algorand,17
1439938657629114375,Algorand,3,2021-09-20 13:05:03 UTC,38,Missed the @BGameAlliance panel on integrating fiat payments in blockchain games? Watch the replay of the discussion with @Venly_io CEO &amp; Co-founder @TimDierckxsens and @Algorand Solutions Architect @cusma_b 👉  https://t.co/nrQAATrAqF,[],en,[],algorand,176
1439925313887084558,Algorand,239,2021-09-20 12:12:02 UTC,707,"Decipher the future on Algorand. Join the inaugural two-day experience featuring conversations, networking and hands-on sessions that explore future opportunities for blockchain-based solutions in #DeFi, #NFTs &amp; more.   https://t.co/3yJkB44OMz  https://t.co/kPYEcaNzih","['defi', 'nfts']",en,[],algorand,1866
1439601432890597380,Algorand,25,2021-09-19 14:45:02 UTC,112,"Are you attending #Mainnet2021? Don’t miss Algorand CEO @stevekokinos on the main stage this Wednesday, September 22nd for a panel titled, ‘Gateways to Web3 for Institutions and Enterprise’ 👉  https://t.co/twOdzNVGhH @MessariCrypto  https://t.co/u6x7Irb4Jh",['mainnet2021'],en,[],algorand,579
1439231492371144705,Algorand,38,2021-09-18 14:15:02 UTC,229,Anthony Scaramucci says #Algorand is ‘going to be the winner’ in TradFi’s blockchain push. Read more about our new partnership with @SkyBridge and NAX via @CryptoSlate 👇  https://t.co/AYeU1cTXVF,['algorand'],en,[],algorand,924
1438873116617420807,Algorand,7,2021-09-17 14:30:58 UTC,44,"Now Live! Listen in to the conversation on how digital assets can help bank the unbanked at @GBBCouncil’s virtual #BlockchainCentral UNGA. Featuring @AlpenSheth, @jricetweets, @SimonChantryXI, Ben Tsai and Algorand’s own Nina Tannenbaum.  📺  https://t.co/pHN3tv0eYT  https://t.co/NIxSrW3HeV",['blockchaincentral'],en,[],algorand,239
1438861559909044224,Algorand,3,2021-09-17 13:45:03 UTC,34,Only 15 minutes away! Tune into the discussion on the integration of fiat payments in #blockchain games featuring @Venly_io CEO &amp; Co-founder @TimDierckxsens and Algorand’s own @cusma_b 👉  https://t.co/nrQAATrAqF @BGameAlliance  https://t.co/Qej6sCgzjB,['blockchain'],en,[],algorand,227
1438851491847102473,Algorand,15,2021-09-17 13:05:02 UTC,93,"""We are excited that @DroneRaceLeague will leverage #Algorand to create immersive in-game experiences and introduce millions of tech enthusiasts to the possibilities that blockchain can bring to racing &amp; to sports as we know them today.” - @stevekokinos 👇  https://t.co/Ft6NaLZPj3",['algorand'],en,[],algorand,477
1438545912167555075,Algorand,18,2021-09-16 16:50:47 UTC,101,"Congrats to @lofty_ai on their 15th tokenized property listing! Built on the #Algorand blockchain, their marketplace enables anyone to become an investor in liquid real estate 👉  https://t.co/t30Fbl8eia  https://t.co/8aWCKoRH9z",['algorand'],en,[],algorand,500
1438534615480913921,Algorand,5,2021-09-16 16:05:53 UTC,55,Congratulations to @artorycom on their recent fundraise! Artory will leverage the #Algorand blockchain to power their tokenization platform and bring #NFTs of physical artworks to market 🙌,"['algorand', 'nfts']",en,[],algorand,288
1438500170426208256,Algorand,11,2021-09-16 13:49:01 UTC,91,New Blog! Learn about @arringtonXRPcap’s take on why #Algorand will help push blockchain technology into a new era 👉  https://t.co/n9mWK0IT8x  https://t.co/Lr9WAd7pxX,['algorand'],en,[],algorand,422
1438126539271462917,Algorand,3,2021-09-15 13:04:20 UTC,41,.@wsford LIVE at @SALTConference with @CoinDesk:,[],en,[],algorand,253
1437851724912463875,Algorand,25,2021-09-14 18:52:19 UTC,189,"“After doing extensive research, it became clear that Algorand is going to have a very big future in #DeFi.” - @Scaramucci   Tune into the live discussion with @stevekokinos,  @Jeffschumacher4 and @sarahkunst at @SALTConference 👉 https://t.co/8MdssZdcJZ  https://t.co/P8hxWRuANa",['defi'],en,[],algorand,744
1437766834883813380,Algorand,15,2021-09-14 13:15:00 UTC,100,".@DroneRaceLeague will bring to life next generation fan experiences on Algorand! Unveiling blockchain-enabled ticketing, collectables, #NFTs, and welcome developers to #Algorand hackathon events at DRL races around the world 👉  https://t.co/mCxb9MaJ2E #DRLxAlgorand  https://t.co/RWbwcdpXSQ","['nfts', 'algorand', 'drlxalgorand']",en,[],algorand,494
1437730863710605312,Algorand,67,2021-09-14 10:52:04 UTC,318,"We are excited to announce that @DroneRaceLeague, the world’s premier, professional drone racing property, will leverage Algorand’s #blockchain technology to disrupt the sports and gaming world 👉  https://t.co/enLz6wWCKB #DRLxAlgorand  https://t.co/L3LRLAcnmv","['blockchain', 'drlxalgorand']",en,[],algorand,1292
1437501798835707904,Algorand,13,2021-09-13 19:41:50 UTC,143,".@sendwyre is powering simple payment solution integrations for projects across the #Algorand ecosystem! Developers building on Algorand will be able to easily deploy Wyre’s robust APIs, dramatically accelerating their app’s go to market timelines 👉  https://t.co/3iYdFWuh6m  https://t.co/WislbKFOCo",['algorand'],en,[],algorand,639
1437418590676914180,Algorand,70,2021-09-13 14:11:12 UTC,368,"JUST IN: @SkyBridge announced a new $250M fund to accelerate #dApp growth on Algorand! Focusing on new financial applications across North America and the Middle East, this initiative will unlock a new wave of #DeFi applications on Algorand 👉  https://t.co/bQBRRiOaQb  https://t.co/JDvRKvr8s1","['dapp', 'defi']",en,[],algorand,1299
1437396841679794176,Algorand,21,2021-09-13 12:44:47 UTC,207,"“#Algorand is going to be the winner in building the backbone for what institutions need and financial services companies need."" - @Scaramucci  More on this new partnership with @SkyBridge via @CNBC 👇",['algorand'],en,[],algorand,800
1437390022416732164,Algorand,22,2021-09-13 12:17:41 UTC,220,.@emoney_com announced a new integration that will support fully backed European stablecoins across the #Algorand ecosystem! This integration will expand overall access and drive adoption of Algorand-based applications for users across Europe 👉  https://t.co/L8MHE7y0tp  https://t.co/EnhCLkK7L1,['algorand'],en,[],algorand,789
1437140214716239874,Algorand,12,2021-09-12 19:45:02 UTC,94,Explore the design of this Tic-Tac-Toe game on the #Algorand blockchain! This #dApp example demonstrates how to implement a stateful smart contract  to track game state and gaming logic 👉  https://t.co/c0l8FbdAR5,"['algorand', 'dapp']",en,[],algorand,509
1437059682477223939,Algorand,18,2021-09-12 14:25:02 UTC,174,"ICYMI: Algorand welcomed aorist, a next generation cultural institution &amp; #NFT marketplace empowering artists with the Algorand #blockchain! Read more about the upcoming launch of this revolutionary platform 👇  https://t.co/9h4ImHNGSu","['nft', 'blockchain']",en,[],algorand,784
1436770276956676097,Algorand,15,2021-09-11 19:15:02 UTC,244,New Blog! Discover how #Algorand is able to provide a scalable and #sustainable blockchain ecosystem thanks to its innovative tech stack 👉  https://t.co/llpm3NwrsF  https://t.co/Qtus3k7mme,"['algorand', 'sustainable']",en,[],algorand,702
1436694782152220677,Algorand,30,2021-09-11 14:15:03 UTC,304,"""We needed technology that was robust enough to handle the needs of an entire nation. We found that in #Algorand, a proven blockchain that meets our rigorous requirements for speed, security &amp; stability” - @leoelduayen, CEO &amp; Founder @koibanx  Read more 👇  https://t.co/26roChNeMd",['algorand'],en,[],algorand,1107
1436356893316993041,Algorand,30,2021-09-10 15:52:24 UTC,232,"Algorand continues to empower national initiatives across #LatAm and beyond! Today, the government of Colombia announced they will leverage Vitalpass as the country’s official digital vaccination passport, built by @koibanx &amp; @Auna_Oficial on Algorand 👉  https://t.co/KCSbNc9RwE  https://t.co/nal2WQmZed",['latam'],en,[],algorand,934
1436308180389310472,Algorand,38,2021-09-10 12:38:50 UTC,281,The @AlgoFoundation has launched a $300 Million fund to fuel the growth of the Algorand #DeFi ecosystem 🙌,['defi'],en,[],algorand,1192
1436072630839349248,Algorand,8,2021-09-09 21:02:50 UTC,86,Create and test smart contracts using #PyTeal and the #Python Algorand SDK! This new tutorial walks through how to add a testing module to your smart contract development workflow 👉  https://t.co/Di1Xr5Lhpx,"['pyteal', 'python']",en,[],algorand,427
1436042993845383176,Algorand,6,2021-09-09 19:05:04 UTC,72,"Join Algorand’s @barryf57 tomorrow at @BlockchainRealE! Don’t miss this action packed all day event featuring the pioneers of #blockchain real estate, real estate #tokenization, #NFTs &amp; more.  Register now to attend online or in person 👉  https://t.co/yDAdX5UHvE  https://t.co/Uo7TjWYe3h","['blockchain', 'tokenization', 'nfts']",en,[],algorand,337
1435989817603600395,Algorand,19,2021-09-09 15:33:46 UTC,145,".@algodeskio V/2.0 is now live on #Algorand MainNet! The new release consists of a full integration of the official Algorand Mobile Wallet, @myalgo_ and #AlgoSigner, allowing users to tokenize anything in minutes on the Algorand #blockchain.   Learn more 👇 https://t.co/6rWUVzn9kP","['algorand', 'algosigner', 'blockchain']",en,[],algorand,616
1435728410156883971,Algorand,16,2021-09-08 22:15:02 UTC,77,"Congratulations to @IBFNet, whose latest #Algorand-based project, Confluence, has been accepted into the FIKRA Islamic Fintech Accelerator, a joint initiative of @SecComMY and @UNCDFdigital. Read more 👇  https://t.co/dYf1NNCIW2",['algorand'],en,[],algorand,416
1435697929730277377,Algorand,2,2021-09-08 20:13:55 UTC,60,"Earlier today, aorist founders @pablorfraile and @andreabonac_art joined a roundtable to discuss why aorist was born, what sets them apart from other #NFT platforms and why they chose #Algorand.   Watch the replay 👉  https://t.co/3MEerY1BDk @5vieartdesign #5VIEDESIGNWEEK2021","['nft', 'algorand', '5viedesignweek2021']",en,[],algorand,286
1435631905832112139,Algorand,9,2021-09-08 15:51:33 UTC,68,Don't miss the #Algorand Crypto Cup in New York next week!,['algorand'],en,[],algorand,456
1435622682763083779,Algorand,9,2021-09-08 15:14:54 UTC,84,"New Blog! @AB2_Gallery is a decentralized #NFT marketplace that operates on the Algorand blockchain. Developed by Khoa Tran, read on to learn about how AB2 Gallery was created and why they chose to build on #Algorand 👉  https://t.co/kdqcm7fRPy  https://t.co/FOmFeMLagW","['nft', 'algorand']",en,[],algorand,400
1435537373530664960,Algorand,17,2021-09-08 09:35:55 UTC,137,".@MEXC_Global and @YieldlyFinance collaborate to become a vertically integrated staking, NFT and listing launchpad for ASA tokens. Brings cross-chain bridge to external DeFi ecosystems, including Ethereum, Polygon &amp; Binance Smart Chain, extending liquidity &amp; fostering adoption.🔥",[],en,[],algorand,606
1435358396627234817,Algorand,5,2021-09-07 21:44:44 UTC,69,"Build a complete mobile app using @kotlin and the @java Algorand SDK! In this tutorial, go beyond payments and explore smart contracts with source code 👉  https://t.co/v2WMbk2F9Q",[],en,[],algorand,386
1435270393716162562,Algorand,1,2021-09-07 15:55:02 UTC,36,"Starting in 5 minutes! Tune into Algorand’s #developer office hour for an inside look at @RussFustino’s gaming #dApp built with @reachlang as well as demos on #TEAL4 support for looping, subroutines and much more.  Join now 👉  https://t.co/NtMg09qDwX  https://t.co/orYvahQWrU","['developer', 'dapp', 'teal4']",en,[],algorand,208
1435229524300496902,Algorand,12,2021-09-07 13:12:38 UTC,87,"ICYMI: @FolksFinance joined Algorand's rapidly expanding #DeFi ecosystem! Built on top of the Algorand blockchain, their capital markets protocol for borrowing and lending will bring reliable and affordable DeFi services to the masses 👇  https://t.co/jsh1gj6FNE",['defi'],en,[],algorand,639
1434975211774939139,Algorand,90,2021-09-06 20:22:05 UTC,323,"#Algorand is empowering a new creator economy and today welcomes aorist, a next generation cultural institution &amp; #NFT marketplace empowering artists with Algorand’s blockchain! Founded by @pablorfraile, @andreabonac_art &amp; @xcaminos 👉  https://t.co/wvUS5JGerJ  https://t.co/pUihFMFRWS","['algorand', 'nft']",en,[],algorand,1330
1434922364375085058,Algorand,3,2021-09-06 16:52:05 UTC,46,Don’t miss Algorand’s #developer office hour tomorrow at 12pm EDT! This session will feature demos on the latest #PyTeal release as well as a presentation by @RussFustino on his gaming #dApp built with @reachlang.  Save your spot now 👉  https://t.co/b45SG4ELBH  https://t.co/9HQkjdULut,"['developer', 'pyteal', 'dapp']",en,[],algorand,233
1434865245458214921,Algorand,4,2021-09-06 13:05:07 UTC,59,"Applications are open until Sept 19th for @borderless_cap &amp; @rokk3r_inc's #Algorand Miami Accelerator!  Funding, workshops, advisory sessions, &amp; personalized mentorship will support each selected project's development over the 10-week program.  Apply 👉  https://t.co/kIywCD7T0a  https://t.co/SV34gQrz4e",['algorand'],en,[],algorand,250
1434520451829714948,Algorand,11,2021-09-05 14:15:02 UTC,95,ICYMI: The Algorand blockchain is fully supported by @ZenLedgerIO! #Algorand users can now securely connect their transactions to ZenLedger to easily manage their crypto portfolio and generate their tax forms. Learn more 👇  https://t.co/Dh26yYISqr,['algorand'],en,[],algorand,497
1434505633965936644,Algorand,0,2021-09-05 13:16:09 UTC,0,@LeMansVirtual @ROLEX @TMThrustmaster @goodyear @LEGO_Group @TotalEnergies Excited that Algorand is the official blockchain of Le Mans and look forward to partnering with the team to create blockchain-based experiences for fans!  🏎,[],en,[],algorand,6
1434233563344482316,Algorand,4,2021-09-04 19:15:02 UTC,34,"Tune into our next #developer office hour on Tuesday for live demos featuring:  - An Algorand gaming #dApp built with @reachlang - #TEAL4 support for for looping, subroutines &amp; much more  Save your spot here 👉  https://t.co/b45SG4ELBH  https://t.co/X3J30hPQzP","['developer', 'dapp', 'teal4']",en,[],algorand,170
1434163096080338949,Algorand,21,2021-09-04 14:35:02 UTC,159,ICYMI: El Salvador’s government signed an agreement with @koibanx to develop the country’s #blockchain infrastructure on top of #Algorand. More via @CoinDesk 👇  https://t.co/wzfCMR6iG9,"['blockchain', 'algorand']",en,[],algorand,700
1433891305189478413,Algorand,3,2021-09-03 20:35:02 UTC,43,"Missed #Algofest? Watch the replays with @RealMontyAllen and @Coop_Daniels on YouTube!  AMAs featuring @kelicallaghan, @opulousapp, @YieldlyFinance, @AlgodexOfficial, @algofiorg, @Algomint_io, @SmilecoinUS &amp; @algo_pulse are available to watch here 👉  https://t.co/EngjBl18yH",['algofest'],en,[],algorand,185
1433853561285251073,Algorand,2,2021-09-03 18:05:03 UTC,55,"Check out the new release of Algo Builder! The update features a new web package providing high level functionality to both webapp and #dapp projects. @typescript, #AlgoSigner and #TEAL4 are now widely supported throughout 👉  https://t.co/G8xrTKDVyG","['dapp', 'algosigner', 'teal4']",en,[],algorand,292
1433814567478497306,Algorand,9,2021-09-03 15:30:06 UTC,58,The latest Algorand Wallet release features an integration with @WalletConnect! Providing Algorand #dApp developers with the ability to enable mobile transaction signing options.  Get started here 👉  https://t.co/66BWk9nfmv  https://t.co/tI3zCPhWhU,['dapp'],en,[],algorand,371
1433779808052334601,Algorand,1,2021-09-03 13:11:59 UTC,29,"Hey developers, don’t miss your chance to support the community content creators on #Algorand! Only 2 days left to vote for your favorite @gitcoin bounty content on the #developer portal.  Vote now 👉  https://t.co/cabVDzxhyB  https://t.co/vxicfWhb9M","['algorand', 'developer']",en,[],algorand,180
1433543542656454660,Algorand,42,2021-09-02 21:33:09 UTC,271,"“Building on #Algorand enables &lt; $0.01 transactions compared to ~$15 or more on other incumbent networks.” - @jaclarke__, Co-founder @algofiorg   Read more on the upcoming launch of Algofi's #decentralized lending market on the Algorand blockchain 👇  https://t.co/TFZgnrzDbK #DeFi","['algorand', 'decentralized', 'defi']",en,[],algorand,1623
1433482551121809413,Algorand,1,2021-09-02 17:30:47 UTC,27,"Join our upcoming #developer office hour on Tuesday, September 7th! This session will feature demos on the latest #PyTeal release as well as a presentation by @RussFustino on his gaming #dApp built with @reachlang.  Sign up here 👉  https://t.co/b45SG4ELBH  https://t.co/huvVWcqBA0","['developer', 'pyteal', 'dapp']",en,[],algorand,156
1433421976564011010,Algorand,10,2021-09-02 13:30:05 UTC,65,New Blog! Web 3.0 has become one of the most talked-about digital trends of the decade. Read on to learn more about the role of #blockchain &amp; crypto in Web 3.0  and how it will transform #finance 👉  https://t.co/m9AOhXypSv  https://t.co/X0xfy577m8,"['blockchain', 'finance']",en,[],algorand,331
1433184082649927681,Algorand,2,2021-09-01 21:44:47 UTC,33,"Hey #developers  —  @UseExpressJS with the @JavaScript Algorand SDK! A popular web framework for quickly building APIs, follow this solution to learn how to quickly integrate with the #Algorand blockchain 👉  https://t.co/c654EiL2Hp","['developers', 'algorand']",en,[],algorand,141
1433090606042075144,Algorand,3,2021-09-01 15:33:20 UTC,37,"Happy #Algofest! Check out the amazing lineup of AMAs organized by the Algorand community 👉 https://t.co/GZ5OzlgkV6  📺 Live stream with @opulousapp, @RealMontyAllen and @Coop_Daniels is happening now 👉  https://t.co/ZScoyJi7eX @AlgonautsO",['algofest'],en,[],algorand,156
1433075787465469956,Algorand,8,2021-09-01 14:34:27 UTC,93,"Welcome to the Algorand ecosystem, @FerrumNetwork!",[],en,[],algorand,426
