,datetime,asset,price_usd,marketcap_usd,circulation
627,2021-11-15 00:00:00+00:00,XRP,1.1713707238264741,55240642587.0,99946258461.75558
628,2021-11-16 00:00:00+00:00,XRP,1.0909337967347803,51447319560.0,99946266464.96748
629,2021-11-17 00:00:00+00:00,XRP,1.0962907156767228,51699946366.0,99946273321.11598
630,2021-11-18 00:00:00+00:00,XRP,1.0419540622809151,49137485491.0,99946271058.06372
631,2021-11-19 00:00:00+00:00,XRP,1.0914922308644175,51473654741.0,99946427733.5487
632,2021-11-20 00:00:00+00:00,XRP,1.0976460662681873,51763863310.0,99946423737.03384
633,2021-11-21 00:00:00+00:00,XRP,1.0601730569955143,49996674606.0,99946417450.70065
634,2021-11-22 00:00:00+00:00,XRP,1.0366219718145626,48886029570.0,99946414049.52856
635,2021-11-23 00:00:00+00:00,XRP,1.0670567357905913,50321301841.0,99950607342.98636
636,2021-11-24 00:00:00+00:00,XRP,1.0349484577960906,48807108365.0,99950603340.31564
637,2021-11-25 00:00:00+00:00,XRP,1.0441489574236062,49240994496.0,99953098641.96004
638,2021-11-26 00:00:00+00:00,XRP,0.9363501985108245,44157315528.0,99953219700.37292
639,2021-11-27 00:00:00+00:00,XRP,0.9471583622366552,44667017450.0,99953242009.08327
640,2021-11-28 00:00:00+00:00,XRP,0.9687512756558438,45685317112.0,99953238866.2434
641,2021-11-29 00:00:00+00:00,XRP,0.9919607407690262,46779851696.0,99968235740.53316
642,2021-11-30 00:00:00+00:00,XRP,0.9987539217401573,47100211147.0,99968233479.91945
643,2021-12-01 00:00:00+00:00,XRP,0.9909296247448917,46787835445.0,99968227145.96646
644,2021-09-01 00:00:00+00:00,DOT,32.979432828377604,32569805680.0,
645,2021-09-02 00:00:00+00:00,DOT,31.81471206380832,31419551546.0,
646,2021-09-03 00:00:00+00:00,DOT,33.67427574022967,33256018167.0,
647,2021-09-04 00:00:00+00:00,DOT,32.41751392469705,32014866194.0,
648,2021-09-05 00:00:00+00:00,DOT,34.40878919840521,33981408465.0,
649,2021-09-06 00:00:00+00:00,DOT,34.31120385069346,33885035194.0,
650,2021-09-07 00:00:00+00:00,DOT,27.8257450933376,27480130277.0,
651,2021-09-08 00:00:00+00:00,DOT,27.70879342531492,27364631229.0,
652,2021-09-09 00:00:00+00:00,DOT,29.83556910723783,29464990900.0,
653,2021-09-10 00:00:00+00:00,DOT,29.2153569218947,28852482175.0,
654,2021-09-11 00:00:00+00:00,DOT,31.59460238674787,31202175781.0,
655,2021-09-12 00:00:00+00:00,DOT,35.77433627716672,35329994514.0,
656,2021-09-13 00:00:00+00:00,DOT,34.76798855506147,34336146320.0,
657,2021-09-14 00:00:00+00:00,DOT,37.37580130030671,36911568244.0,
658,2021-09-15 00:00:00+00:00,DOT,36.46339316449973,36010492842.0,
659,2021-09-16 00:00:00+00:00,DOT,35.54755094323042,35106026009.0,
660,2021-09-17 00:00:00+00:00,DOT,33.021385952819,32611237718.0,
661,2021-09-18 00:00:00+00:00,DOT,34.89886624036304,34465398414.0,
662,2021-09-19 00:00:00+00:00,DOT,33.80133555757982,33381499815.0,
663,2021-09-20 00:00:00+00:00,DOT,28.05183069927829,27703407745.0,
664,2021-09-21 00:00:00+00:00,DOT,26.31650056562946,25989631601.0,
665,2021-09-22 00:00:00+00:00,DOT,31.61177325222191,31219133373.0,
666,2021-09-23 00:00:00+00:00,DOT,33.52523509756176,33108828711.0,
667,2021-09-24 00:00:00+00:00,DOT,30.84234538297287,30459262325.0,
668,2021-09-25 00:00:00+00:00,DOT,29.84318490970096,29472512109.0,
669,2021-09-26 00:00:00+00:00,DOT,28.828661781604062,28470590053.0,
670,2021-09-27 00:00:00+00:00,DOT,27.772103930881,27427155375.0,
671,2021-09-28 00:00:00+00:00,DOT,26.333827849605836,26006743668.0,
672,2021-09-29 00:00:00+00:00,DOT,27.27425506578886,26935490134.0,
673,2021-09-30 00:00:00+00:00,DOT,28.58061900325731,28225628136.0,
674,2021-10-01 00:00:00+00:00,DOT,31.96877705306679,31571702942.0,
675,2021-10-02 00:00:00+00:00,DOT,32.122107389688736,31723128811.0,
676,2021-10-03 00:00:00+00:00,DOT,32.105253810270845,31706484564.0,
677,2021-10-04 00:00:00+00:00,DOT,31.04212547496432,30656561011.0,
678,2021-10-05 00:00:00+00:00,DOT,31.42745744439209,31037106894.0,
679,2021-10-06 00:00:00+00:00,DOT,32.289612007374444,31888552906.0,
680,2021-10-07 00:00:00+00:00,DOT,33.97454928269898,33552562107.0,
681,2021-10-08 00:00:00+00:00,DOT,33.372893529692014,32958379330.0,
682,2021-10-09 00:00:00+00:00,DOT,36.327403060580544,35876191829.0,
683,2021-10-10 00:00:00+00:00,DOT,34.4664175310414,34038321014.0,
684,2021-10-11 00:00:00+00:00,DOT,34.18463274190734,33760036185.0,
685,2021-10-12 00:00:00+00:00,DOT,35.15976714773911,34723058754.0,
686,2021-10-13 00:00:00+00:00,DOT,41.616930759453226,41100019970.0,
687,2021-10-14 00:00:00+00:00,DOT,40.755101894897095,40248895610.0,
688,2021-10-15 00:00:00+00:00,DOT,43.15711239041845,42621071490.0,
689,2021-10-16 00:00:00+00:00,DOT,41.757627463628616,41238969125.0,
690,2021-10-17 00:00:00+00:00,DOT,42.07395132363539,41551364026.0,
691,2021-10-18 00:00:00+00:00,DOT,41.18367031834624,40672140920.0,
692,2021-10-19 00:00:00+00:00,DOT,41.384014832932905,40869997019.0,
693,2021-10-20 00:00:00+00:00,DOT,44.34865482596729,43797814152.0,
694,2021-10-21 00:00:00+00:00,DOT,42.846519575189824,42314336450.0,
695,2021-10-22 00:00:00+00:00,DOT,43.44936709740375,42909696193.0,
696,2021-10-23 00:00:00+00:00,DOT,44.0499714608164,43502840639.0,
697,2021-10-24 00:00:00+00:00,DOT,42.38565830724172,41859199395.0,
698,2021-10-25 00:00:00+00:00,DOT,44.526624334262294,43973573157.0,
699,2021-10-26 00:00:00+00:00,DOT,44.88387385547211,44326385395.0,
700,2021-10-27 00:00:00+00:00,DOT,40.410452814440596,39908527308.0,
701,2021-10-28 00:00:00+00:00,DOT,41.861689796916934,41341738933.0,
702,2021-10-29 00:00:00+00:00,DOT,44.07362357572666,43526198979.0,
703,2021-10-30 00:00:00+00:00,DOT,42.74783447044013,42216877082.0,
704,2021-10-31 00:00:00+00:00,DOT,42.74209597413433,42211209862.0,
705,2021-11-01 00:00:00+00:00,DOT,49.98225522299778,49361441373.0,
706,2021-11-02 00:00:00+00:00,DOT,51.63135094538948,50990054197.0,
707,2021-11-03 00:00:00+00:00,DOT,53.44370281143061,52779895411.0,
708,2021-11-04 00:00:00+00:00,DOT,53.88173192189307,53212483900.0,
709,2021-11-05 00:00:00+00:00,DOT,51.894674407653184,51250107001.0,
710,2021-11-06 00:00:00+00:00,DOT,52.00921595392661,51363225863.0,
711,2021-11-07 00:00:00+00:00,DOT,52.27798012967674,51628651804.0,
712,2021-11-08 00:00:00+00:00,DOT,53.34845939580623,52685834984.0,
713,2021-11-09 00:00:00+00:00,DOT,50.779363042395985,50148648567.0,
714,2021-11-10 00:00:00+00:00,DOT,46.87133056936566,46289156535.0,
715,2021-11-11 00:00:00+00:00,DOT,47.647623904705085,47055807775.0,
716,2021-11-12 00:00:00+00:00,DOT,45.88080702520755,45310935972.0,
717,2021-11-13 00:00:00+00:00,DOT,47.202867403007005,46616575454.0,
718,2021-11-14 00:00:00+00:00,DOT,46.40182326335714,45825480831.0,
719,2021-11-15 00:00:00+00:00,DOT,44.688715620628265,44133651159.0,
720,2021-11-16 00:00:00+00:00,DOT,40.8993158585513,40391318338.0,
721,2021-11-17 00:00:00+00:00,DOT,42.70829524037103,42177828956.0,
722,2021-11-18 00:00:00+00:00,DOT,39.04596638174731,38560988731.0,
723,2021-11-19 00:00:00+00:00,DOT,41.261021483246864,40748531331.0,
724,2021-11-20 00:00:00+00:00,DOT,42.060426695891536,41538007383.0,
725,2021-11-21 00:00:00+00:00,DOT,42.0057082205169,41483968549.0,
726,2021-11-22 00:00:00+00:00,DOT,39.4478742396351,38957904618.0,
727,2021-11-23 00:00:00+00:00,DOT,40.791042460730225,40284389770.0,
728,2021-11-24 00:00:00+00:00,DOT,38.36587570114219,37889345243.0,
729,2021-11-25 00:00:00+00:00,DOT,39.446375620455946,38956424613.0,
730,2021-11-26 00:00:00+00:00,DOT,34.38590507329879,33958808576.0,
731,2021-11-27 00:00:00+00:00,DOT,35.18669844179358,34749655543.0,
732,2021-11-28 00:00:00+00:00,DOT,35.76512056035379,35320893262.0,
733,2021-11-29 00:00:00+00:00,DOT,37.16265571906139,36701070077.0,
734,2021-11-30 00:00:00+00:00,DOT,37.96049409219502,37488998751.0,
735,2021-12-01 00:00:00+00:00,DOT,36.77326646341981,36316517303.0,
736,2021-09-01 00:00:00+00:00,LUNA,31.66261540796868,12710172823.0,
737,2021-09-02 00:00:00+00:00,LUNA,32.86503793077175,13178104836.0,
738,2021-09-03 00:00:00+00:00,LUNA,31.74186423778756,12720485518.0,
739,2021-09-04 00:00:00+00:00,LUNA,31.40615857045406,12585984146.0,
740,2021-09-05 00:00:00+00:00,LUNA,34.48678541303882,13814651400.0,
741,2021-09-06 00:00:00+00:00,LUNA,32.35395243118615,12957414316.0,
742,2021-09-07 00:00:00+00:00,LUNA,27.78993735090128,11123148932.0,
743,2021-09-08 00:00:00+00:00,LUNA,29.426498785762192,11773036545.0,
744,2021-09-09 00:00:00+00:00,LUNA,30.51192747312276,12345510658.0,
745,2021-09-10 00:00:00+00:00,LUNA,43.54466709568611,17575084977.0,
746,2021-09-11 00:00:00+00:00,LUNA,39.09306790403198,15755719818.0,
747,2021-09-12 00:00:00+00:00,LUNA,39.22871659566075,15805551331.0,
748,2021-09-13 00:00:00+00:00,LUNA,37.19157349563969,14979667862.0,
749,2021-09-14 00:00:00+00:00,LUNA,35.66656648411426,14353096383.0,
750,2021-09-15 00:00:00+00:00,LUNA,36.6892040734193,14751644289.0,
751,2021-09-16 00:00:00+00:00,LUNA,37.52246960859475,15085666507.0,
752,2021-09-17 00:00:00+00:00,LUNA,34.42565114758603,13830142951.0,
753,2021-09-18 00:00:00+00:00,LUNA,34.78163255865324,13972232863.0,
754,2021-09-19 00:00:00+00:00,LUNA,32.96218129763724,13237316523.0,
755,2021-09-20 00:00:00+00:00,LUNA,27.21738302497215,10906609143.0,
756,2021-09-21 00:00:00+00:00,LUNA,25.15234700770849,10069113233.0,
757,2021-09-22 00:00:00+00:00,LUNA,33.27379759460837,13329646881.0,
758,2021-09-23 00:00:00+00:00,LUNA,36.20280021447325,14487995727.0,
759,2021-09-24 00:00:00+00:00,LUNA,40.20150985274178,16077093013.0,
760,2021-09-25 00:00:00+00:00,LUNA,37.90815487070005,15161409706.0,
761,2021-09-26 00:00:00+00:00,LUNA,34.64458176825064,13860154750.0,
762,2021-09-27 00:00:00+00:00,LUNA,36.90672114339391,14762296162.0,
763,2021-09-28 00:00:00+00:00,LUNA,33.16389191413364,13261522224.0,
764,2021-09-29 00:00:00+00:00,LUNA,34.18618780110287,13660911954.0,
765,2021-09-30 00:00:00+00:00,LUNA,38.6016716632437,15428148596.0,
766,2021-10-01 00:00:00+00:00,LUNA,37.737477138577134,15087200252.0,
767,2021-10-02 00:00:00+00:00,LUNA,41.47689633124802,16582996197.0,
768,2021-10-03 00:00:00+00:00,LUNA,42.74248838825858,17088164886.0,
769,2021-10-04 00:00:00+00:00,LUNA,46.723358879534885,18669080529.0,
770,2021-10-05 00:00:00+00:00,LUNA,44.708671542957276,17864944285.0,
771,2021-10-06 00:00:00+00:00,LUNA,41.948692232577905,16881462443.0,
772,2021-10-07 00:00:00+00:00,LUNA,46.54294893015334,18715908351.0,
773,2021-10-08 00:00:00+00:00,LUNA,43.286178237074786,17397091455.0,
774,2021-10-09 00:00:00+00:00,LUNA,42.47336287205295,17068693504.0,
775,2021-10-10 00:00:00+00:00,LUNA,39.373473627866545,15825955225.0,
776,2021-10-11 00:00:00+00:00,LUNA,39.210146712130175,15755491477.0,
777,2021-10-12 00:00:00+00:00,LUNA,37.597830553151375,15109152540.0,
778,2021-10-13 00:00:00+00:00,LUNA,36.616622796412095,14714383036.0,
779,2021-10-14 00:00:00+00:00,LUNA,37.151260647051906,14929258214.0,
780,2021-10-15 00:00:00+00:00,LUNA,36.94949163825728,14847934197.0,
781,2021-10-16 00:00:00+00:00,LUNA,36.59237432115549,14707016574.0,
782,2021-10-17 00:00:00+00:00,LUNA,36.18897666108738,14544589781.0,
783,2021-10-18 00:00:00+00:00,LUNA,35.821077627307574,14393005951.0,
784,2021-10-19 00:00:00+00:00,LUNA,37.73358599875048,15162722248.0,
785,2021-10-20 00:00:00+00:00,LUNA,42.554739031124846,17105262479.0,
786,2021-10-21 00:00:00+00:00,LUNA,40.90637227654812,16426274266.0,
787,2021-10-22 00:00:00+00:00,LUNA,43.61540250816243,17515686438.0,
788,2021-10-23 00:00:00+00:00,LUNA,43.1879740642466,17337793703.0,
789,2021-10-24 00:00:00+00:00,LUNA,41.48468451220084,16651413285.0,
790,2021-10-25 00:00:00+00:00,LUNA,42.79079785300718,17169878348.0,
791,2021-10-26 00:00:00+00:00,LUNA,43.86634547286838,17595213093.0,
792,2021-10-27 00:00:00+00:00,LUNA,39.87344179282744,16009771501.0,
793,2021-10-28 00:00:00+00:00,LUNA,42.956473276554775,17234134472.0,
794,2021-10-29 00:00:00+00:00,LUNA,45.5764312551962,18268887434.0,
795,2021-10-30 00:00:00+00:00,LUNA,43.33821003922882,17366915389.0,
796,2021-10-31 00:00:00+00:00,LUNA,42.8897733176608,17185456899.0,
797,2021-11-01 00:00:00+00:00,LUNA,44.05930627563113,17636177669.0,
798,2021-11-02 00:00:00+00:00,LUNA,44.75549114569116,17906111861.0,
799,2021-11-03 00:00:00+00:00,LUNA,48.06179235317077,19218142155.0,
800,2021-11-04 00:00:00+00:00,LUNA,51.92238450612959,20744378607.0,
801,2021-11-05 00:00:00+00:00,LUNA,49.97331994846212,19947478575.0,
802,2021-11-06 00:00:00+00:00,LUNA,51.179832654002674,20428667017.0,
803,2021-11-07 00:00:00+00:00,LUNA,50.613231997839115,20200920571.0,
804,2021-11-08 00:00:00+00:00,LUNA,54.15775905522011,21611655257.0,
805,2021-11-09 00:00:00+00:00,LUNA,50.235336250922984,20047147304.0,
806,2021-11-10 00:00:00+00:00,LUNA,48.788297956085565,23591291166.0,
807,2021-11-11 00:00:00+00:00,LUNA,50.595406206616104,24035916149.0,
808,2021-11-12 00:00:00+00:00,LUNA,49.55778888774529,23088093945.0,
809,2021-11-13 00:00:00+00:00,LUNA,52.22062954779376,23889022162.0,
810,2021-11-14 00:00:00+00:00,LUNA,51.066834235383716,22934566871.0,
811,2021-11-15 00:00:00+00:00,LUNA,48.05005222118881,21162291382.0,
812,2021-11-16 00:00:00+00:00,LUNA,43.24945549973313,18686861951.0,
813,2021-11-17 00:00:00+00:00,LUNA,43.147196252367365,18273447841.0,
814,2021-11-18 00:00:00+00:00,LUNA,40.28295330115024,16712850197.0,
815,2021-11-19 00:00:00+00:00,LUNA,42.42362522325769,17229179372.0,
816,2021-11-20 00:00:00+00:00,LUNA,45.11651941726692,18030190601.0,
817,2021-11-21 00:00:00+00:00,LUNA,43.602434082898235,17424097190.0,
818,2021-11-22 00:00:00+00:00,LUNA,41.07382996471383,16400019062.0,
819,2021-11-23 00:00:00+00:00,LUNA,42.68773258956861,17032021534.0,
820,2021-11-24 00:00:00+00:00,LUNA,38.603000044754786,15398018378.0,
821,2021-11-25 00:00:00+00:00,LUNA,43.55876622217335,17311720623.0,
822,2021-11-26 00:00:00+00:00,LUNA,40.7666890794224,16135323901.0,
823,2021-11-27 00:00:00+00:00,LUNA,43.89406473181256,17311830252.0,
824,2021-11-28 00:00:00+00:00,LUNA,50.096795349367895,19698712520.0,
825,2021-11-29 00:00:00+00:00,LUNA,51.703499014655186,20260435121.0,
826,2021-11-30 00:00:00+00:00,LUNA,59.71826659928393,23349087738.0,
827,2021-12-01 00:00:00+00:00,LUNA,64.23154207124927,25043380158.0,
828,2021-09-01 00:00:00+00:00,DOGE,0.2944008485719,38596297313.0,
829,2021-09-02 00:00:00+00:00,DOGE,0.29595541271094,38804148951.0,
830,2021-09-03 00:00:00+00:00,DOGE,0.29627334610978,38849891033.0,
831,2021-09-04 00:00:00+00:00,DOGE,0.29938788574951,39262373462.0,
832,2021-09-05 00:00:00+00:00,DOGE,0.31452744654662,41252120932.0,
833,2021-09-06 00:00:00+00:00,DOGE,0.30876531872228,40500682556.0,
834,2021-09-07 00:00:00+00:00,DOGE,0.25374354348619,33286919896.0,
835,2021-09-08 00:00:00+00:00,DOGE,0.25711291959845,33733354641.0,
836,2021-09-09 00:00:00+00:00,DOGE,0.25259562454006,33144164827.0,
837,2021-09-10 00:00:00+00:00,DOGE,0.23998157216483,31492303153.0,
838,2021-09-11 00:00:00+00:00,DOGE,0.24143193122179,31685950201.0,
839,2021-09-12 00:00:00+00:00,DOGE,0.25061651561776,32894764663.0,
840,2021-09-13 00:00:00+00:00,DOGE,0.2359060572932,30967125431.0,
841,2021-09-14 00:00:00+00:00,DOGE,0.24070905226899,31600960341.0,
842,2021-09-15 00:00:00+00:00,DOGE,0.24769696663623,32521833772.0,
843,2021-09-16 00:00:00+00:00,DOGE,0.24255475791414,31850013222.0,
844,2021-09-17 00:00:00+00:00,DOGE,0.23992992548344,31508621022.0,
845,2021-09-18 00:00:00+00:00,DOGE,0.24138616926771,31703190100.0,
846,2021-09-19 00:00:00+00:00,DOGE,0.23314229304833,30623676762.0,
847,2021-09-20 00:00:00+00:00,DOGE,0.2070708748853,27203107589.0,
848,2021-09-21 00:00:00+00:00,DOGE,0.20102730068137,26411886849.0,
849,2021-09-22 00:00:00+00:00,DOGE,0.2248584211704,29544423841.0,
850,2021-09-23 00:00:00+00:00,DOGE,0.22493113319457,29557277375.0,
851,2021-09-24 00:00:00+00:00,DOGE,0.20945103463895,27525951862.0,
852,2021-09-25 00:00:00+00:00,DOGE,0.208640220964,27422234955.0,
853,2021-09-26 00:00:00+00:00,DOGE,0.20496168895855,26941578027.0,
854,2021-09-27 00:00:00+00:00,DOGE,0.20026162031457,26326505940.0,
855,2021-09-28 00:00:00+00:00,DOGE,0.1968035217766562,25874539190.0,
856,2021-09-29 00:00:00+00:00,DOGE,0.198875733491002,26149714477.0,
857,2021-09-30 00:00:00+00:00,DOGE,0.20424377840908872,26858356706.0,
858,2021-10-01 00:00:00+00:00,DOGE,0.2230101830089058,29329208155.0,
859,2021-10-02 00:00:00+00:00,DOGE,0.21913318787021002,28822319548.0,
860,2021-10-03 00:00:00+00:00,DOGE,0.22174814793895223,29169261268.0,
861,2021-10-04 00:00:00+00:00,DOGE,0.24085207195645678,31685535496.0,
862,2021-10-05 00:00:00+00:00,DOGE,0.25201555705594336,33157592575.0,
863,2021-10-06 00:00:00+00:00,DOGE,0.2551337875485795,33571360571.0,
864,2021-10-07 00:00:00+00:00,DOGE,0.24292325639290807,31967965605.0,
865,2021-10-08 00:00:00+00:00,DOGE,0.24385128223227318,32093380137.0,
866,2021-10-09 00:00:00+00:00,DOGE,0.24659553845723897,32457934031.0,
867,2021-10-10 00:00:00+00:00,DOGE,0.22980499650182537,30251025152.0,
868,2021-10-11 00:00:00+00:00,DOGE,0.23150345956995197,30477765029.0,
869,2021-10-12 00:00:00+00:00,DOGE,0.22624205870237218,29788167318.0,
870,2021-10-13 00:00:00+00:00,DOGE,0.23257196995462193,30624714119.0,
871,2021-10-14 00:00:00+00:00,DOGE,0.23227256223929496,30588468217.0,
872,2021-10-15 00:00:00+00:00,DOGE,0.23378172126767094,30790379743.0,
873,2021-10-16 00:00:00+00:00,DOGE,0.23729189493419517,31255918528.0,
874,2021-10-17 00:00:00+00:00,DOGE,0.23789763480121032,31338963692.0,
875,2021-10-18 00:00:00+00:00,DOGE,0.24728093971225187,32578462312.0,
876,2021-10-19 00:00:00+00:00,DOGE,0.245788216092703,32385126269.0,
877,2021-10-20 00:00:00+00:00,DOGE,0.2540929866704694,33482738012.0,
878,2021-10-21 00:00:00+00:00,DOGE,0.24239105223364113,31943997846.0,
879,2021-10-22 00:00:00+00:00,DOGE,0.24422090992266648,32188474500.0,
880,2021-10-23 00:00:00+00:00,DOGE,0.2517325266824333,33181970119.0,
881,2021-10-24 00:00:00+00:00,DOGE,0.2770480478952809,36522677816.0,
882,2021-10-25 00:00:00+00:00,DOGE,0.2647069586212902,34901100603.0,
883,2021-10-26 00:00:00+00:00,DOGE,0.25573165403595843,33721240629.0,
884,2021-10-27 00:00:00+00:00,DOGE,0.2376896335553348,31345412555.0,
885,2021-10-28 00:00:00+00:00,DOGE,0.30044650825714725,39625626101.0,
886,2021-10-29 00:00:00+00:00,DOGE,0.2878526717375301,37968488518.0,
887,2021-10-30 00:00:00+00:00,DOGE,0.26834495993657626,35399026232.0,
888,2021-10-31 00:00:00+00:00,DOGE,0.28024444814006216,36972572650.0,
889,2021-11-01 00:00:00+00:00,DOGE,0.27172776777901525,35852731431.0,
890,2021-11-02 00:00:00+00:00,DOGE,0.2731213182933622,36040264986.0,
891,2021-11-03 00:00:00+00:00,DOGE,0.2694067854870219,35553771397.0,
892,2021-11-04 00:00:00+00:00,DOGE,0.2632803240593549,34748832408.0,
893,2021-11-05 00:00:00+00:00,DOGE,0.2614653443562379,34512857268.0,
894,2021-11-06 00:00:00+00:00,DOGE,0.2618981156965815,34573523025.0,
895,2021-11-07 00:00:00+00:00,DOGE,0.26631461005209905,35160145471.0,
896,2021-11-08 00:00:00+00:00,DOGE,0.28235854955646594,37282199615.0,
897,2021-11-09 00:00:00+00:00,DOGE,0.2735264977960857,36119765787.0,
898,2021-11-10 00:00:00+00:00,DOGE,0.2557085341801267,33768684076.0,
899,2021-11-11 00:00:00+00:00,DOGE,0.26116668945517135,34493067258.0,
900,2021-11-12 00:00:00+00:00,DOGE,0.2594143820143286,34265081095.0,
901,2021-11-13 00:00:00+00:00,DOGE,0.2619347181641196,34601561966.0,
902,2021-11-14 00:00:00+00:00,DOGE,0.26291150503407146,34734180476.0,
903,2021-11-15 00:00:00+00:00,DOGE,0.25652894214178923,33894398677.0,
904,2021-11-16 00:00:00+00:00,DOGE,0.23724930491289156,31350283911.0,
905,2021-11-17 00:00:00+00:00,DOGE,0.23748729507897898,31384994445.0,
906,2021-11-18 00:00:00+00:00,DOGE,0.2213826361881687,29259708950.0,
907,2021-11-19 00:00:00+00:00,DOGE,0.23310994599000673,30812818409.0,
908,2021-11-20 00:00:00+00:00,DOGE,0.23302393278412828,30804609035.0,
909,2021-11-21 00:00:00+00:00,DOGE,0.2263282245898278,29922574810.0,
910,2021-11-22 00:00:00+00:00,DOGE,0.21967566379852718,29046082288.0,
911,2021-11-23 00:00:00+00:00,DOGE,0.22651237881348826,29953124652.0,
912,2021-11-24 00:00:00+00:00,DOGE,0.2173321485498467,28742105434.0,
913,2021-11-25 00:00:00+00:00,DOGE,0.22099323222988781,29229323112.0,
914,2021-11-26 00:00:00+00:00,DOGE,0.20088722848404883,26572754941.0,
915,2021-11-27 00:00:00+00:00,DOGE,0.20534686735263366,27165443265.0,
916,2021-11-28 00:00:00+00:00,DOGE,0.20747229828869904,27449446664.0,
917,2021-11-29 00:00:00+00:00,DOGE,0.21517523761762994,28471528062.0,
918,2021-11-30 00:00:00+00:00,DOGE,0.21471451161931426,28413505414.0,
919,2021-12-01 00:00:00+00:00,DOGE,0.20948696248702361,27724626415.0,
920,2021-09-01 00:00:00+00:00,AVAX,41.93160178120723,7349242700.0,
921,2021-09-02 00:00:00+00:00,AVAX,47.75591624533372,8384915807.0,
922,2021-09-03 00:00:00+00:00,AVAX,45.91118349237166,8083327009.0,
923,2021-09-04 00:00:00+00:00,AVAX,47.14316543936135,8338094607.0,
924,2021-09-05 00:00:00+00:00,AVAX,48.17892362884612,10595363408.0,
925,2021-09-06 00:00:00+00:00,AVAX,47.04298755477231,10353198991.0,
926,2021-09-07 00:00:00+00:00,AVAX,37.5989498648622,8282527575.0,
927,2021-09-08 00:00:00+00:00,AVAX,37.05140609629113,8161927430.0,
928,2021-09-09 00:00:00+00:00,AVAX,40.77261472489145,8981659742.0,
929,2021-09-10 00:00:00+00:00,AVAX,49.18913609386071,10835706426.0,
930,2021-09-11 00:00:00+00:00,AVAX,57.16424415535718,12592515684.0,
931,2021-09-12 00:00:00+00:00,AVAX,59.25943010110727,13054057024.0,
932,2021-09-13 00:00:00+00:00,AVAX,53.1101520149073,11699453602.0,
933,2021-09-14 00:00:00+00:00,AVAX,51.57811774405758,11361967017.0,
934,2021-09-15 00:00:00+00:00,AVAX,57.62539326302677,12694100642.0,
935,2021-09-16 00:00:00+00:00,AVAX,67.84269648644131,14944835398.0,
936,2021-09-17 00:00:00+00:00,AVAX,69.93401362503091,15405524492.0,
937,2021-09-18 00:00:00+00:00,AVAX,69.01238606694751,15202502312.0,
938,2021-09-19 00:00:00+00:00,AVAX,70.07571898662034,15436740281.0,
939,2021-09-20 00:00:00+00:00,AVAX,56.67792867642981,12485386911.0,
940,2021-09-21 00:00:00+00:00,AVAX,59.01735778910763,13000731743.0,
941,2021-09-22 00:00:00+00:00,AVAX,74.1870355805226,16342408141.0,
942,2021-09-23 00:00:00+00:00,AVAX,76.20514504296354,16786970567.0,
943,2021-09-24 00:00:00+00:00,AVAX,72.40189990102417,15949166713.0,
944,2021-09-25 00:00:00+00:00,AVAX,68.38165807772975,15063561402.0,
945,2021-09-26 00:00:00+00:00,AVAX,66.86197071523706,14728794674.0,
946,2021-09-27 00:00:00+00:00,AVAX,66.50875714781714,14650986466.0,
947,2021-09-28 00:00:00+00:00,AVAX,61.5177211201624,13551528223.0,
948,2021-09-29 00:00:00+00:00,AVAX,65.52000682480893,14433178042.0,
949,2021-09-30 00:00:00+00:00,AVAX,66.76588671156034,14707628658.0,
950,2021-10-01 00:00:00+00:00,AVAX,67.57039273465634,14884850536.0,
951,2021-10-02 00:00:00+00:00,AVAX,69.22048937807897,15248344678.0,
952,2021-10-03 00:00:00+00:00,AVAX,68.71703953547299,15137441435.0,
953,2021-10-04 00:00:00+00:00,AVAX,65.15984742539536,14353839761.0,
954,2021-10-05 00:00:00+00:00,AVAX,64.65011928203714,14241553493.0,
955,2021-10-06 00:00:00+00:00,AVAX,60.114074241222966,13242323657.0,
956,2021-10-07 00:00:00+00:00,AVAX,61.4883537743163,13545058991.0,
957,2021-10-08 00:00:00+00:00,AVAX,60.520224019291696,13331793001.0,
958,2021-10-09 00:00:00+00:00,AVAX,60.56625566540046,13341933155.0,
959,2021-10-10 00:00:00+00:00,AVAX,56.593575098888046,12466804950.0,
960,2021-10-11 00:00:00+00:00,AVAX,55.30461166601445,12182863608.0,
961,2021-10-12 00:00:00+00:00,AVAX,54.35797326402677,11974331874.0,
962,2021-10-13 00:00:00+00:00,AVAX,55.152489349117936,12149353103.0,
963,2021-10-14 00:00:00+00:00,AVAX,56.081104887902846,12353914642.0,
964,2021-10-15 00:00:00+00:00,AVAX,56.25108836540013,12391359720.0,
965,2021-10-16 00:00:00+00:00,AVAX,57.48309406022444,12662754038.0,
966,2021-10-17 00:00:00+00:00,AVAX,56.07736738697128,12353091320.0,
967,2021-10-18 00:00:00+00:00,AVAX,55.474481957918364,12220283753.0,
968,2021-10-19 00:00:00+00:00,AVAX,56.816975283482265,12516017012.0,
969,2021-10-20 00:00:00+00:00,AVAX,59.55984105927718,13120233526.0,
970,2021-10-21 00:00:00+00:00,AVAX,61.30981186478956,13505728605.0,
971,2021-10-22 00:00:00+00:00,AVAX,65.4552867757376,14418921084.0,
972,2021-10-23 00:00:00+00:00,AVAX,65.45916821133943,14419776112.0,
973,2021-10-24 00:00:00+00:00,AVAX,64.51839121864813,14212535568.0,
